pair_id,condition,vision_gap,projector_gap,hidden_gap,action_gap,chunk_max_l2,first_action_l2,translation_gap,rotation_gap,gripper_gap
episode_000005_000011,C1_sim_shift_left_24px,89.25021119177215,13.307037052810488,303.33774405576014,0.9115007494667854,0.9517305934383052,0.8103475186402891,0.007709948329878323,0.02140498718792566,0.810028076171875
episode_000005_000012,C1_sim_shift_left_24px,86.47451538521511,11.345079455283548,327.2949458680736,0.9123925749079822,0.9455034623662939,0.8434258019743924,0.00810319241287662,0.023902511169361266,0.843048095703125
episode_000005_000013,C1_sim_shift_left_24px,84.4780176393672,10.83545825570028,329.0956377289314,0.8977513821238852,0.9424543813570142,0.7889257605109573,0.008057611353463964,0.02420516052245877,0.78851318359375
episode_000005_000014,C1_sim_shift_left_24px,88.18363659627585,11.801578790154313,335.18321893969625,0.9070332140977708,0.9429244483288067,0.8391160783674174,0.007286255937141092,0.012638382980531365,0.8389892578125
episode_000005_000015,C1_sim_shift_left_24px,84.73510135038416,11.060821335327045,331.04006147524115,0.8925591745834474,0.9357101224673177,0.8396299316795941,0.008231047770887996,0.009254967510567494,0.83953857421875
episode_000005_000016,C1_sim_shift_left_24px,86.64435127982738,11.35537626938366,335.22384761592735,0.8958103031327468,0.9401076355176796,0.8478199143658048,0.00825420218320727,0.008944790526786879,0.8477325439453125
episode_000005_000017,C1_sim_shift_left_24px,85.92905581597005,11.268702154803167,333.0503681515908,0.8952009928998639,0.9396186212435594,0.8475847663417453,0.0082257070772225,0.008355632164534919,0.847503662109375
episode_000005_000018,C1_sim_shift_left_24px,86.56658915895774,11.825952034178853,336.3987872528518,0.903394644039141,0.9464547386603633,0.8672454337146259,0.00892899174516893,0.008583894353515233,0.867156982421875
episode_000005_000019,C1_sim_shift_left_24px,89.48327629604975,12.06234923140196,357.1071072022099,0.9229354736970828,0.9464151705328272,0.906303098466013,0.009590326406086454,0.007718912329426098,0.906219482421875
episode_000005_000020,C1_sim_shift_left_24px,97.1262777758708,12.860699383929452,336.73992388344567,0.8058509817845929,0.9255839780364432,0.9118196050192023,0.009985905544951216,0.006298934284677017,0.9117431640625
episode_000005_000021,C1_sim_shift_left_24px,107.46987418425735,14.263539403858966,290.4356804245119,0.466793363104944,0.7202426205740884,0.7202426205740884,0.005265364577526487,0.0035053201649910505,0.72021484375
episode_000005_000022,C1_sim_shift_left_24px,104.6850096049431,13.308206882324008,314.4395284558388,0.37111136558898905,0.7959141642410731,0.7959141642410731,0.004990097128315896,0.00036463032576047443,0.7958984375
episode_000005_000023,C1_sim_shift_left_24px,103.77776268057256,12.079505654732072,346.2228798111366,0.30037646046950484,0.6679781468149861,0.6679781468149861,0.0035367847474344696,0.0002116588552294575,0.66796875
episode_000005_000024,C1_sim_shift_left_24px,105.39616436321022,12.022751810131975,347.3816423624355,0.24436477052567476,0.5722736339781472,0.5722736339781472,0.0030088750089405,0.0003365428566371391,0.572265625
episode_000005_000025,C1_sim_shift_left_24px,94.79100774847797,10.417852697460924,287.68908573990933,0.007119943708074522,0.023667634555114503,0.023667634555114503,0.003124078109710723,0.0010395456454029733,0.0234375
episode_000005_000026,C1_sim_shift_left_24px,94.05847097133811,10.110817332273625,278.6327096773927,0.00427026505188646,0.012004005138085494,0.012004005138085494,0.002439565554552313,0.0009030823316424836,0.01171875
episode_000005_000027,C1_sim_shift_left_24px,96.68337337352787,9.994121523365916,274.1268104070185,0.0031211098545564087,0.006345636387703785,0.0032870214316164156,0.0031960291626517705,0.0007680543492390719,0.0
episode_000005_000028,C1_sim_shift_left_24px,97.65551182961035,10.473733301977823,263.5092989794761,0.0015472659838001255,0.00430909948584215,0.0019467404284119097,0.0019298323812398093,0.00025601811641302397,0.0
episode_000005_000029,C1_sim_shift_left_24px,98.29674751481728,10.72331426597906,259.4149797743975,0.0026857884554126075,0.004306405561128303,0.004306405561128303,0.0017993513344524978,0.00022062313935937702,0.00390625
episode_000005_000030,C1_sim_shift_left_24px,99.27049152763315,10.975062370995051,260.4885249243083,0.0026584664076850497,0.004452627984196465,0.004452627984196465,0.0021216883906968534,0.00025601811641302397,0.00390625
episode_000005_000031,C1_sim_shift_left_24px,99.43415202488893,11.093857977977935,262.013783315885,0.0034805170443680867,0.004620065378355074,0.004620065378355074,0.0024426487848020883,0.00034595079401570836,0.00390625
episode_000005_000032,C1_sim_shift_left_24px,99.4904416366441,10.955843033551677,261.3686823267267,0.003398985327112044,0.004352066765793013,0.004352066765793013,0.0019007876732023304,0.00026211122223615573,0.00390625
episode_000005_000033,C1_sim_shift_left_24px,99.2886954454079,10.976671980456102,263.06528565323566,0.0029435038038201048,0.004247219413447785,0.0019545789718003626,0.001930804893499667,0.0003039266691850223,0.0
episode_000005_000034,C1_sim_shift_left_24px,97.92295665754462,10.523796190636398,262.52114895662845,0.002884793884410845,0.0042182327296581374,0.0018548715041414405,0.0018306648774487606,0.0002986878024818611,0.0
episode_000005_000035,C1_sim_shift_left_24px,98.31053101746342,10.696299999506003,261.723402234362,0.0015644870583341824,0.004283267141671674,0.0021729754215741933,0.0021516158491988392,0.0003039266691850223,0.0
episode_000005_000036,C1_sim_shift_left_24px,100.64327859222517,11.712589987135296,261.08687289458584,0.0024370470827241963,0.003990796884904856,0.003990796884904856,0.000815177095590793,5.618733745657231e-05,0.00390625
episode_000005_000037,C1_sim_shift_left_24px,106.01618028142917,12.804459409804574,235.46797339174435,0.001810912781267756,0.003988440689977509,0.003910206170988812,0.0001431202704429918,0.0001021754634308593,0.00390625
episode_000005_000038,C1_sim_shift_left_24px,109.64674870076895,14.814687454643941,238.07931602266652,0.0013493561070561642,0.004005008985980974,0.0008027389746612204,0.0007637590547569412,0.0002471071988367219,0.0
episode_000005_000039,C1_sim_shift_left_24px,96.09302363305434,11.919882159902732,238.31718253619715,0.0014182906975362874,0.004009302153098245,0.004009302153098245,0.0008449095936400208,0.0003191276718075031,0.00390625
episode_000005_000040,C1_sim_shift_left_24px,90.73041321163433,10.645710395248416,279.46935736119616,0.0029337142625255512,0.004453364149309484,0.003927487825402525,0.0003245143886919753,0.0002471071988367219,0.00390625
episode_000005_000041,C1_sim_shift_left_24px,92.81108493319248,10.200806714109317,272.0519954198101,0.0019812508293752754,0.00416582213573249,0.0003139049682291528,0.00026228579325603504,0.00017246011636026996,0.0
episode_000005_000042,C1_sim_shift_left_24px,91.36041136716823,9.943072181723167,273.13669626994584,0.001956802219217276,0.004126658163735763,0.0003468905091705871,0.00028481482220252426,0.00019802409551964546,0.0
episode_000001_000000,C2_sim_shift_right_24px,66.96317308183198,6.881896705803398,219.38655500753674,0.3971390181134127,0.6674883137162376,0.15555945934187057,0.0017112130917867473,0.006932048195506902,0.1553955078125
episode_000001_000001,C2_sim_shift_right_24px,67.00621488513713,6.9543313318866575,216.72881172212786,0.40332041297066806,0.676766112334463,0.157899916152143,0.0017917812773709544,0.0074297443846297415,0.15771484375
episode_000001_000002,C2_sim_shift_right_24px,67.35396236167878,6.989420536942158,218.67219964294023,0.4070535254330597,0.6772556517932209,0.1584982386709891,0.0018209337959114098,0.007176934664288381,0.1583251953125
episode_000001_000003,C2_sim_shift_right_24px,67.77438422859494,6.95661581119119,216.4815246512267,0.3924808324661316,0.667000846592056,0.15106881022629656,0.0018082296894143515,0.007353324240289853,0.15087890625
episode_000001_000004,C2_sim_shift_right_24px,70.07467060240027,7.390026325764542,224.15499153304916,0.4686038341420652,0.7212014862257324,0.1718156772368115,0.0018972511316157526,0.00773792560617765,0.171630859375
episode_000001_000005,C2_sim_shift_right_24px,66.21690712455394,6.95837383141524,219.8587034639791,0.5693205631139306,0.7705629934211464,0.22316869086791022,0.002435291056671893,0.007701678943415318,0.2230224609375
episode_000001_000006,C2_sim_shift_right_24px,62.335357832344016,6.361660650558142,251.6236198078693,0.6769671816895669,0.851929454988158,0.3507476225620315,0.003585953913738152,0.010026768905881259,0.3505859375
episode_000001_000007,C2_sim_shift_right_24px,63.64769181933601,6.52607894199291,311.8792581965442,0.8138522697203054,0.9265892963997465,0.5346702033291426,0.005193461349305667,0.015376157499856047,0.534423828125
episode_000001_000008,C2_sim_shift_right_24px,66.17109644240018,6.908871641070169,278.0425698824682,0.7110076578556596,0.8816150763683801,0.3717169606376944,0.004138996120357078,0.013185786178755684,0.3714599609375
episode_000001_000009,C2_sim_shift_right_24px,66.91388648207057,6.804133029915719,266.4906898622364,0.7058965893776857,0.8517897954087752,0.3912620603381475,0.00417496623231682,0.01394426357462266,0.3909912109375
episode_000001_000010,C2_sim_shift_right_24px,69.48587422540035,7.048948179080405,239.08778905028498,0.552601638332086,0.7112456324985317,0.23851147209947082,0.002493869354008516,0.008628907532161684,0.23834228515625
episode_000001_000011,C2_sim_shift_right_24px,63.2205171783656,6.702459692542951,244.2097329383222,0.6955234262320955,0.8574656290552172,0.42851195916372936,0.003227278982201059,0.00897703419210888,0.42840576171875
episode_000001_000012,C2_sim_shift_right_24px,64.0849009885538,6.631231303128437,250.54029443589934,0.7749694923213832,0.8953176758933722,0.5385033403101603,0.00242989413276887,0.007016194320593302,0.5384521484375
episode_000001_000013,C2_sim_shift_right_24px,65.54423037271278,6.909166517442389,237.94711655305312,0.557356003656293,0.6426014850249973,0.5659569474161692,0.003204050754125352,0.005818335953481898,0.56591796875
episode_000001_000014,C2_sim_shift_right_24px,67.36425776004113,7.257188958058318,248.34863474136685,0.7208405831520588,0.7578363340582903,0.6338629976137322,0.0034667582899115725,0.009039114237395153,0.6337890625
episode_000001_000015,C2_sim_shift_right_24px,69.32549159141438,7.231790996387597,235.54238312547685,0.27072460476175775,0.4277401187563108,0.3242494469597754,0.0016345653378779753,0.004151409196154414,0.32421875
episode_000001_000016,C2_sim_shift_right_24px,71.1119386171788,7.925540560108641,244.44585847597517,0.19574250014456568,0.3437622313154833,0.31455306431375873,0.0028347020456866196,0.007404519648308513,0.314453125
episode_000001_000017,C2_sim_shift_right_24px,70.79995318522298,8.092694298069732,255.81400264240034,0.24575702570593153,0.4160325206868815,0.35555988606250516,0.002919238101431632,0.007501893036181805,0.35546875
episode_000001_000018,C2_sim_shift_right_24px,69.7621669020964,7.544524932760649,250.1223879628767,0.28422597364001895,0.5088460871729031,0.5088460871729031,0.0035656103737961645,0.006731770510582013,0.5087890625
episode_000001_000019,C2_sim_shift_right_24px,69.38192643349515,7.585839945356035,251.22980214816204,0.32465367288486213,0.5371646481343836,0.5371646481343836,0.0036677128830589754,0.006776900076945656,0.537109375
episode_000001_000020,C2_sim_shift_right_24px,69.92389562747728,7.6441733569162285,251.18343358053585,0.37562806939102017,0.5752538474112167,0.5752538474112167,0.003956897893519474,0.007189186219242878,0.5751953125
episode_000001_000021,C2_sim_shift_right_24px,69.97502058680371,7.592604320903143,249.6259720977866,0.3817766578731359,0.5356981436490775,0.5356981436490775,0.0038354922490310903,0.006536531973697138,0.53564453125
episode_000001_000022,C2_sim_shift_right_24px,74.68448983952071,8.447989128955262,253.0311916753794,0.5228072995022761,0.7080194136918397,0.6050090829023611,0.004910276764333165,0.0032422226148068993,0.60498046875
episode_000001_000023,C2_sim_shift_right_24px,75.40775208418722,8.866660376009163,229.28384208441614,0.1610421266851449,0.3046927532307531,0.3046927532307531,0.0014567771977992534,0.001038756604112527,0.3046875
episode_000001_000024,C2_sim_shift_right_24px,88.63619680336208,11.689683962743372,263.573126798827,0.07049326743349807,0.16015681670393583,0.16015681670393583,0.00022884421131240653,0.0003593786339662868,0.16015625
episode_000001_000025,C2_sim_shift_right_24px,93.7815082152662,12.08116699583726,293.3307392719879,0.060814055913273636,0.1640630994948764,0.1640630994948764,0.0003150136597169275,0.0003122114826542961,0.1640625
episode_000001_000026,C2_sim_shift_right_24px,98.38371238393228,12.67460986118209,303.41544246736964,0.06040861864425414,0.16015724238199472,0.16015724238199472,0.00022754763148098394,0.0005158443737321222,0.16015625
episode_000001_000027,C2_sim_shift_right_24px,95.05565747039573,12.3735351267673,292.8903312932337,0.04190782660107768,0.11718821403978055,0.11718821403978055,0.0001464261758286113,0.0003819855474397938,0.1171875
episode_000001_000028,C2_sim_shift_right_24px,90.46079792941009,11.578478607007726,291.3970139142301,0.009138443346532195,0.03160885381240436,0.03160885381240436,0.004653327823159702,0.0009506205889613903,0.03125
episode_000001_000029,C2_sim_shift_right_24px,91.30307439171447,11.844962574748912,292.9329162026432,0.0075158014420733405,0.02392057955990077,0.02392057955990077,0.00469599094101354,0.0009085093909592434,0.0234375
episode_000001_000030,C2_sim_shift_right_24px,92.78594041738943,11.843225634860838,305.3182906188642,0.0053869882047491695,0.012796757422850061,0.012796757422850061,0.005036521269120136,0.001030219628267971,0.01171875
episode_000001_000031,C2_sim_shift_right_24px,96.61954981347027,12.048270078952651,290.0548191727264,0.0037474622940448093,0.006591748761767858,0.005709559298814572,0.004119562190720313,0.0006078533383700438,0.00390625
episode_000001_000032,C2_sim_shift_right_24px,95.75066562537464,11.885705807289222,283.0531968815287,0.0034361003044846043,0.005489635383539758,0.005417719106511796,0.003718541802097405,0.0005151098141339855,0.00390625
episode_000001_000033,C2_sim_shift_right_24px,95.86363751806927,12.023117183374225,281.9911315463809,0.003396439432528963,0.005379979146952972,0.005370099438852414,0.0036475155584828546,0.00052422244447231,0.00390625
episode_000001_000034,C2_sim_shift_right_24px,94.76559420816939,11.687062703802836,280.178344174173,0.003299033022408038,0.005361225461814554,0.005361225461814554,0.0036375422610224572,0.0005022307131033595,0.00390625
episode_000001_000035,C2_sim_shift_right_24px,97.00551031456668,12.087453645734943,281.77845551821014,0.0033740551948949447,0.005308290545571723,0.005308290545571723,0.0035572210126851816,0.0005151098141339855,0.00390625
episode_000001_000036,C2_sim_shift_right_24px,96.33248746485697,11.929185925508676,282.1882426306889,0.0033532741715922984,0.0055407136858447266,0.005517738544169744,0.0038590850912645397,0.0005423207885525052,0.00390625
episode_000001_000037,C2_sim_shift_right_24px,96.53228568222332,12.123278911193346,282.20387727418967,0.0035329849946648686,0.00585332547547333,0.005615169993940375,0.003999566954941475,0.00052422244447231,0.00390625
episode_000001_000038,C2_sim_shift_right_24px,96.69810641602771,12.082623137588344,284.0712943865708,0.003416682613140755,0.005609619581483048,0.0055192071400893385,0.0038590157708106947,0.0005575443241101797,0.00390625
episode_000001_000039,C2_sim_shift_right_24px,95.51512867707524,11.901240314256881,273.1200414357172,0.0032526876011097308,0.005236846785612042,0.005236846785612042,0.0034662863854186166,0.0003881158174266054,0.00390625
episode_000001_000040,C2_sim_shift_right_24px,94.83150407134741,11.860656750977297,274.58149631540874,0.0028355348019703263,0.004511432238917579,0.0023303099007927117,0.0023303099007927117,0.0,0.0
episode_000001_000041,C2_sim_shift_right_24px,93.54629669330312,11.87957844043015,261.7883342660126,0.002590216865292481,0.004115472837655441,0.0027766870656695465,0.0027726397849988397,0.00014986555073847135,0.0
episode_000001_000042,C2_sim_shift_right_24px,81.46359611544383,9.087437892480944,257.5433298428309,0.002901062276953767,0.006116347570976933,0.006116347570976933,0.004700992196276215,0.00022713634021343968,0.00390625
episode_000001_000043,C2_sim_shift_right_24px,76.18038812556658,7.7480508793321965,268.51732289808,0.004500651752741214,0.00924456303152541,0.00924456303152541,0.004941842943158614,7.055295174315144e-05,0.0078125
episode_000001_000044,C2_sim_shift_right_24px,75.67101684622764,7.639530387890402,287.8986295482904,0.005779727760721477,0.016280571615026572,0.016280571615026572,0.0045701908735056,0.00017246011636026996,0.015625
episode_000001_000045,C2_sim_shift_right_24px,75.62345209862792,7.67716614827633,288.4907570841085,0.005912150436931567,0.0163203843739481,0.0163203843739481,0.004710823858956209,0.00014986555073847135,0.015625
episode_000002_000000,C2_sim_shift_right_24px,65.16115264649902,6.3400640544627604,253.69933694322705,0.7626717303240778,0.8971180984628313,0.46368625726603646,0.003737114514210272,0.01006183103406786,0.46356201171875
episode_000002_000001,C2_sim_shift_right_24px,64.91233375208006,6.345512223476472,251.41680452455932,0.7495676305944032,0.8902824717764715,0.43676816342634783,0.003570038227459935,0.009715138549879815,0.4366455078125
episode_000002_000002,C2_sim_shift_right_24px,65.68381604936928,6.396877321649275,254.58789375105428,0.7507541477120956,0.8945907423159402,0.43921765927317324,0.0036729227885161854,0.010066963527580484,0.4390869140625
episode_000002_000003,C2_sim_shift_right_24px,65.56421381619776,6.328209619449064,250.47088075710178,0.7468282754004121,0.8903010672972184,0.4299979849484632,0.003561894441307547,0.009840859802784933,0.42987060546875
episode_000002_000004,C2_sim_shift_right_24px,66.8438236241834,6.419782478096781,264.69196563237546,0.7251047623728368,0.8802571868055503,0.3939660912132042,0.0036636206204373944,0.010878505280458603,0.393798828125
episode_000002_000005,C2_sim_shift_right_24px,65.7985845281837,6.520255237019872,248.05650572516384,0.7392303149882846,0.9054457332386191,0.3853546837813241,0.003635524037667404,0.01055780922964209,0.38519287109375
episode_000002_000006,C2_sim_shift_right_24px,62.83841365832007,6.755977665221018,257.71208347452546,0.7443856512896267,0.896328964839179,0.43688802055533943,0.003415430347326088,0.009672643854047619,0.436767578125
episode_000002_000007,C2_sim_shift_right_24px,64.60316607122525,7.125526915717424,318.05380663982095,0.8209414148167067,0.9491801725724254,0.521428424048845,0.0060648501511440115,0.01871596683802256,0.52105712890625
episode_000002_000008,C2_sim_shift_right_24px,65.85156216533234,6.865387896165551,232.24354284287114,0.7563823141801352,0.9146494313337035,0.4549108745028049,0.0034694403245294878,0.007610084250747546,0.454833984375
episode_000002_000009,C2_sim_shift_right_24px,65.61289377441238,7.638628189944098,214.06289664803754,0.6160740157089516,0.8281612273408231,0.27942965987814095,0.002250635542940612,0.005918402858790956,0.27935791015625
episode_000002_000010,C2_sim_shift_right_24px,67.63959198948534,7.294156828693676,218.12827060215108,0.5879597260907071,0.7981287856340802,0.22140481132341427,0.0021109995346905654,0.0059982705791727185,0.2213134765625
episode_000002_000011,C2_sim_shift_right_24px,63.546991246352135,6.7210916782154655,210.72841061955913,0.6838489920519526,0.8730847006695901,0.36736451890291205,0.0021929582941344113,0.005963240690665981,0.3673095703125
episode_000002_000012,C2_sim_shift_right_24px,62.141322504610145,7.700409361327369,239.5150523702658,0.8169588049351937,0.9038463215589982,0.624821321040895,0.003725842600605889,0.008241207484948446,0.624755859375
episode_000002_000013,C2_sim_shift_right_24px,64.71127711737405,7.144131126000443,216.2724336761685,0.7382402511413343,0.8042214655405978,0.5827013735209573,0.0037040952648165703,0.007478937769788923,0.5826416015625
episode_000002_000014,C2_sim_shift_right_24px,70.64259799222023,8.076938546216661,252.1819350501838,0.6717544649949903,0.7578310140756588,0.6702031817023444,0.0033387809806527816,0.006218424786162614,0.670166015625
episode_000002_000015,C2_sim_shift_right_24px,70.30916978848175,8.623448217101728,287.27624091448155,0.8436479321747352,0.8799402642910981,0.8091340189701298,0.005011501650239415,0.0076819407924007994,0.80908203125
episode_000002_000016,C2_sim_shift_right_24px,71.06799356464803,9.548973475510381,271.0475276336658,0.520624495449119,0.5840107067538358,0.5083253236118032,0.0018750781584204166,0.004629739472564048,0.50830078125
episode_000002_000017,C2_sim_shift_right_24px,71.67840321429676,9.421340614303471,264.7223279113555,0.26574717654049007,0.360363121553464,0.25885782144654335,0.001712342865579133,0.005714957246762229,0.2587890625
episode_000002_000018,C2_sim_shift_right_24px,73.37126358624147,9.638043522441961,252.91348420068297,0.1264482150685585,0.20117491775980534,0.10406827389003591,0.0013233598166871663,0.0034120131870083244,0.10400390625
episode_000002_000019,C2_sim_shift_right_24px,72.64606344309712,9.33897643535453,245.48444896893318,0.20338277714442846,0.3027394168959055,0.13577901814597262,0.0012388032632803204,0.002909582078940608,0.1357421875
episode_000002_000020,C2_sim_shift_right_24px,73.18356299277546,9.472168995337164,242.3479288926279,0.2055317561629674,0.3046929954717728,0.14334991344881653,0.001072563781751744,0.003183464638675124,0.143310546875
episode_000002_000021,C2_sim_shift_right_24px,72.94819486708197,9.276339387972667,239.90939914536955,0.1747666605121338,0.2666055995025203,0.12820444762681077,0.001041421970909679,0.0026010796522076838,0.128173828125
episode_000002_000022,C2_sim_shift_right_24px,75.06132902561019,9.458579993241067,242.99523466951817,0.08052967877423908,0.15820968106500563,0.06716643035984178,0.000655941736138618,0.001815997407308198,0.067138671875
episode_000002_000023,C2_sim_shift_right_24px,83.24640207057914,11.03337433890604,242.82344136964724,0.1449301694546762,0.20703438971894866,0.14453363956954465,0.0004401422800399611,0.0007049932126362809,0.14453125
episode_000002_000024,C2_sim_shift_right_24px,88.67202994751861,10.55613083942687,259.80504429019527,0.21896318485150626,0.3515645683129219,0.259775487970858,0.0020831422174415093,0.0008858540278572436,0.259765625
episode_000002_000025,C2_sim_shift_right_24px,97.0528069697743,11.628775530788847,296.94762711241395,0.19649389476945622,0.47266448773664865,0.47266448773664865,0.002768187188575558,0.0003527647587157605,0.47265625
episode_000002_000026,C2_sim_shift_right_24px,110.00136024618168,13.394933758341283,310.8862869731496,0.11459337656469595,0.3125024545421524,0.3125024545421524,0.0011808336870396431,0.0003738003124647951,0.3125
episode_000002_000027,C2_sim_shift_right_24px,105.159314398181,12.341226917483292,297.9648800084047,0.0882000484844314,0.2656262401047213,0.2656262401047213,0.000752046408080574,0.000305341400979529,0.265625
episode_000002_000028,C2_sim_shift_right_24px,104.65973630849749,12.51820472717535,299.9118899766077,0.07764755273177465,0.23437692117017817,0.23437692117017817,0.0008985092324237589,0.000305341400979529,0.234375
episode_000002_000029,C2_sim_shift_right_24px,102.52838835237552,11.865045878361325,294.18473500308784,0.006120740028976259,0.015961227557899152,0.015961227557899152,0.003173565433732,0.0007407041196461244,0.015625
episode_000002_000030,C2_sim_shift_right_24px,103.04523211698208,12.119405525641723,310.3034264388149,0.00455492876842813,0.008989488561343439,0.00851103787575096,0.003287787245578995,0.0007701068109525539,0.0078125
episode_000002_000031,C2_sim_shift_right_24px,106.39024972265493,12.511365402709519,292.8547872550019,0.003651338845491281,0.007275917756195773,0.00498095057268955,0.003071572009588366,0.0003413574885506986,0.00390625
episode_000002_000032,C2_sim_shift_right_24px,105.31689027543507,12.276295591028443,285.69447652540686,0.0029563420782035463,0.006083322435901116,0.002670910423912477,0.002654384586553823,0.0002966562981462184,0.0
episode_000002_000033,C2_sim_shift_right_24px,106.08452253800588,12.343883656716768,282.0763096472021,0.002867926238594032,0.006158514754619989,0.002649843092168545,0.0026368477620619716,0.000262111222236155,0.0
episode_000002_000034,C2_sim_shift_right_24px,106.03217549295321,12.402327355869668,283.64409845248673,0.00279348422771189,0.005912606075184519,0.002534985077865696,0.00252139783695069,0.000262111222236155,0.0
episode_000002_000035,C2_sim_shift_right_24px,105.39588663570157,12.353898790443438,285.05661613020686,0.002899835897918173,0.0060657364799408435,0.0027487097555321956,0.0027398413732435453,0.00022062313935937612,0.0
episode_000002_000036,C2_sim_shift_right_24px,106.36366689690647,12.480999430439354,286.419355614944,0.002759380696742517,0.005847057826843052,0.0026724453329175033,0.0026669894682366363,0.0001706787442753493,0.0
episode_000002_000037,C2_sim_shift_right_24px,105.73555880063793,12.323576591709742,283.73948178468316,0.002782645921696648,0.006067780448272195,0.0028112379758079395,0.0028025674634170605,0.00022062313935937612,0.0
episode_000002_000038,C2_sim_shift_right_24px,105.97205993437832,12.288255034672076,287.6317255469917,0.002861683468576587,0.005971383757288102,0.0026717092921403197,0.002659550774580345,0.00025459815226748083,0.0
episode_000002_000039,C2_sim_shift_right_24px,105.08457615163206,12.222213675700532,287.45522180136703,0.002909972145070162,0.006031304311690203,0.002558739563597151,0.0025414844471464944,0.0002966562981462184,0.0
episode_000002_000040,C2_sim_shift_right_24px,109.61397075575357,13.097926504918288,280.09516755707244,0.00330271500956109,0.006748642588872571,0.0027118866589294706,0.0026953876989272256,0.0002986878024818611,0.0
episode_000002_000041,C2_sim_shift_right_24px,100.39151132311197,12.510446276130994,253.82684572414337,0.002160616804019044,0.0035139452221870653,0.0017423964827231963,0.0017100501210071525,0.00033417672966499156,0.0
episode_000002_000042,C2_sim_shift_right_24px,99.20506446360986,12.705666707971677,245.32353046535027,0.0030272419750681386,0.0039584407870947415,0.0039584407870947415,0.0005846042333178095,0.000262111222236155,0.00390625
episode_000002_000043,C2_sim_shift_right_24px,87.01253169449646,10.455656327228322,261.0339726418503,0.004335343098111509,0.0061765850898288675,0.005733831270014821,0.004169544213427069,0.00048263135287362205,0.00390625
episode_000002_000044,C2_sim_shift_right_24px,84.89726004746558,11.09003693793864,271.3814872963307,0.0036658512337921236,0.006144723822330653,0.006144723822330653,0.0047412338535812015,0.00013979748164175408,0.00390625
episode_000002_000045,C2_sim_shift_right_24px,81.06381693133773,10.417547540880047,268.33128097594675,0.0025905237033787493,0.0043797940152324666,0.0043797940152324666,0.004379433593397173,5.618733745656884e-05,0.0
episode_000002_000046,C2_sim_shift_right_24px,80.52857973181632,10.342056935977801,272.3121898587042,0.002648152015274863,0.004420229777588998,0.004420229777588998,0.004419666680608936,7.055295174315171e-05,0.0
episode_000003_000000,C2_sim_shift_right_24px,66.54520308791386,7.00305999883358,257.183310937195,0.7522865261557836,0.8550087562754874,0.5267425171688082,0.0031454887993906844,0.011326711083482202,0.526611328125
episode_000003_000001,C2_sim_shift_right_24px,66.61051609093478,7.0848630129891355,258.08897080893246,0.7628492273136092,0.865752773130061,0.5354730857957589,0.0031211695726585725,0.011552419592200693,0.53533935546875
episode_000003_000002,C2_sim_shift_right_24px,67.70720024334493,7.214685172472268,259.0771643447573,0.7708782772459483,0.8755261216114747,0.5442150263830006,0.003390226736323292,0.012214101001827573,0.5440673828125
episode_000003_000003,C2_sim_shift_right_24px,68.0719969251165,7.182910791970423,262.76126126814444,0.7784054769121105,0.8897009753319369,0.5455251536485735,0.0036295638016861607,0.013373692541090644,0.54534912109375
episode_000003_000004,C2_sim_shift_right_24px,70.27621232115595,7.639776917209423,288.212161599185,0.8198121234695673,0.9229412914441109,0.5965841028966418,0.004710926162659225,0.01733887751919383,0.5963134765625
episode_000003_000005,C2_sim_shift_right_24px,66.76993873401824,7.1255087899353935,289.7042447147874,0.8568771377817879,0.926773521629909,0.6512812790906107,0.005513870518461098,0.018292901368536427,0.6510009765625
episode_000003_000006,C2_sim_shift_right_24px,63.08378145509496,6.84215380059913,301.68901561632725,0.8765173798898424,0.963251609355373,0.6565445762490113,0.005871235349183787,0.0187682363973905,0.65625
episode_000003_000007,C2_sim_shift_right_24px,62.57439478065255,7.049490832186384,270.1806314894372,0.866952423626296,0.928775117157675,0.7133990463556376,0.004333419523465526,0.009850664680465757,0.71331787109375
episode_000003_000008,C2_sim_shift_right_24px,67.42689564787354,9.140069733498034,266.1873416331327,0.8985969570300913,0.9355952905773698,0.8250421458320034,0.0047425862095343135,0.011296649821348528,0.824951171875
episode_000003_000009,C2_sim_shift_right_24px,69.40440121728714,7.690175201030767,260.7881539595224,0.8415167958678161,0.8833461667006849,0.7923049186049286,0.004736843758799778,0.009286913146176736,0.792236328125
episode_000003_000010,C2_sim_shift_right_24px,72.54889065768583,7.699872291496245,260.71057605694426,0.8268796095332416,0.8682070643934747,0.8487500601993135,0.006631997639096246,0.01245113826094843,0.8486328125
episode_000003_000011,C2_sim_shift_right_24px,78.71994334920853,9.072671188615592,272.0779283497165,0.8700292991591588,0.9130232049552213,0.8719543872665328,0.007109967913038094,0.013154005603362585,0.871826171875
episode_000003_000012,C2_sim_shift_right_24px,82.43914178971994,9.561592395255236,289.5975283153512,0.8369078815682446,0.8814126275039716,0.7310574363023492,0.006987212861443743,0.011940922948853214,0.730926513671875
episode_000003_000013,C2_sim_shift_right_24px,74.22121474910098,9.25817633856302,274.3196144504558,0.7651188973290822,0.8178978039173457,0.7360760572659566,0.0058339164541035765,0.011575342261193266,0.7359619140625
episode_000003_000014,C2_sim_shift_right_24px,79.033877397624,9.808929960438299,257.5046118206483,0.599550320338651,0.7397618812658718,0.6934272239494298,0.005461146386569401,0.008016725888196458,0.693359375
