planner_phase,token_index,count,token_delta_norm_mean,token_delta_norm_p50,token_delta_norm_p90,token_norm_fraction_mean,token_norm_fraction_p50,token_norm_fraction_p90,gap_to_sim_chunk_mean_l2_mean,gap_to_sim_chunk_mean_l2_p50,gap_to_sim_chunk_mean_l2_p90,gap_to_sim_chunk_max_l2_mean,gap_to_sim_chunk_max_l2_p50,gap_to_sim_chunk_max_l2_p90,gap_to_sim_first_translation_l2_mean,gap_to_sim_first_translation_l2_p50,gap_to_sim_first_translation_l2_p90,gap_to_sim_first_rotation_l2_mean,gap_to_sim_first_rotation_l2_p50,gap_to_sim_first_rotation_l2_p90,gap_to_sim_first_gripper_abs_mean,gap_to_sim_first_gripper_abs_p50,gap_to_sim_first_gripper_abs_p90,action_gap_reduction_mean,action_gap_reduction_p50,action_gap_reduction_p90,action_gap_reduction_ratio_mean,action_gap_reduction_ratio_p50,action_gap_reduction_ratio_p90,repr_gap_reduction_ratio_mean,repr_gap_reduction_ratio_p50,repr_gap_reduction_ratio_p90,improved_count,worsened_count
hold,30,10,34.54539373881597,31.906613539700555,44.89057087592947,0.12982271337970452,0.13204278269846048,0.1339192023037065,0.6692706567791065,0.7238892879876679,0.7682288652333084,0.8084486994340485,0.8554696823316534,0.8939494616956547,0.004472988557594789,0.004798627222425377,0.0051492037604986655,0.014948254777370818,0.015769125132002522,0.017497276620792233,0.4165211617946625,0.453702911734581,0.5338240265846252,0.01603992670161512,0.016051878672732778,0.02481581785282857,0.025660707082248557,0.022216117497404854,0.04759721201509897,0.008472755675544492,0.008756027321798324,0.0090078827185666,10,0
hold,31,10,38.319644137561596,35.832329960377464,54.99666364424974,0.14305585394650588,0.1376596405785454,0.16251502563584685,0.6685294678688487,0.7239618885404414,0.7686467398667408,0.8050512081091157,0.8554696823316534,0.8939494616956547,0.004472988557594789,0.004798627222425377,0.0051492037604986655,0.014948254777370818,0.015769125132002522,0.017497276620792233,0.4165211617946625,0.453702911734581,0.5338240265846252,0.01678111561187285,0.013598969500723812,0.02771469007968128,0.027319011228359856,0.018821344378050907,0.05613035345082415,0.010362835530144426,0.009520511618921165,0.013294109871084555,10,0
hold,32,10,46.096959577558586,41.56624717348524,75.5433503964011,0.17006376840819648,0.1515291594925082,0.22511098306808489,0.6642022761661853,0.7209170634241746,0.768267843792239,0.799865987071463,0.8554696823316534,0.8939494616956547,0.004472989224139284,0.004798626687849925,0.0051492058791109355,0.014948256013210984,0.015769126313365984,0.01749727553612036,0.4165211617946625,0.453702911734581,0.5338240265846252,0.02110830731453616,0.01286478471653063,0.04271968437983896,0.03405004847633334,0.017805143929198027,0.06870000265987757,0.015046071887217419,0.011547333436348003,0.025667160403826304,10,0
hold,33,10,51.75496898665865,48.224642383887826,82.48268373172377,0.1917044415112224,0.17572617549230196,0.2445771962179766,0.6629873300110869,0.7193191635484715,0.767546761955842,0.7982768734931489,0.8554696823316534,0.8939494616956547,0.004472988557594789,0.004798627222425377,0.0051492037604986655,0.014948254777370818,0.015769125132002522,0.017497276620792233,0.4165211617946625,0.453702911734581,0.5338240265846252,0.022323253469634523,0.013291347354996208,0.04588518296829275,0.035982594719697655,0.01839535300018274,0.07135927862370345,0.019074491020041728,0.015562524398358438,0.03037029038158415,10,0
hold,34,10,52.89114646472569,51.55807829052444,76.15950212453313,0.197766462322608,0.18817230968433502,0.2295836535188101,0.6638460068086415,0.7227357575758178,0.7668101874734967,0.7991511138899672,0.8554696823315606,0.8939494616956547,0.004472988557594789,0.004798627222425377,0.0051492037604986655,0.014948254777370818,0.015769125132002522,0.017497276620792233,0.4165211617946625,0.453702911734581,0.5338240265846252,0.021464576672079988,0.014780548562781715,0.041495907948557675,0.034700137474347095,0.02045733470344148,0.06879849348059823,0.02015187591307066,0.017866066259586297,0.026711712413627565,10,0
lift,0,40,110.26443949780062,110.77166464451938,115.24883734715229,0.4211678925845305,0.4241048928342309,0.4476283938534967,0.00281704128968737,0.0026676309404747296,0.004218369842061267,0.004828342340360106,0.004220137417193544,0.0071877632729326684,0.002247873622277648,0.002495109483801854,0.0036940233066992535,0.00012158515779408778,0.00011952172782316365,0.00018196370148038777,0.002846658229827881,0.002231299877166748,0.006666892766952515,0.0002517969300530634,0.00020041872463989654,0.0006875912805175368,0.04478981506460631,0.07102917597780514,0.20744602827729097,0.09343009747208922,0.09438702736201715,0.10578189472547575,31,9
lift,1,40,71.12777825722674,69.83152920017108,78.74358587787106,0.27079677714940137,0.2689039883399674,0.2958913443448811,0.003012474294156218,0.0029134176255332005,0.004721852091871809,0.005579270476242621,0.005260236401929556,0.008269399156306664,0.0026292623583438436,0.002773700136983093,0.004472601416619869,0.00023190004272817115,0.00021096449393816658,0.00039331938888477756,0.003724953532218933,0.0029366910457611084,0.007550138235092165,5.6363925584216085e-05,3.3882427579251355e-05,0.00039648820713732836,-0.016308423853391242,0.014157257355129913,0.10384924876770096,0.03755981266155278,0.03683302452725171,0.04477897945013929,21,19
lift,2,40,49.06633360154025,48.79385665173196,55.05223073651367,0.18698076097582778,0.1874527568000833,0.20332408407855115,0.00307910251205505,0.0028303317381490655,0.004532639765001501,0.00588588402877537,0.005789508051479108,0.008209998456655208,0.0029685914263321883,0.0031644628404711717,0.005002812197545892,0.00023832090779439384,0.000215663873251514,0.0004260713266550562,0.003867743909358978,0.0028852522373199463,0.007891404628753663,-1.0264292314616455e-05,-6.598871366060328e-05,0.0003137791993205538,-0.031037318226964823,-0.028015929774678795,0.0732727820123115,0.01770776111046566,0.017727475893822404,0.02088866048788403,18,22
lift,3,40,48.3966563958143,47.75719943120599,52.783392221162856,0.1845458741562163,0.18437393194100354,0.198437046010437,0.003035495428099394,0.0028512744040898436,0.0045954323074352925,0.005622408048489434,0.005847856444201568,0.0083020778564617,0.0029105578275505396,0.0030832916568683567,0.004966190264789312,0.00022747875213721702,0.00019809062686577164,0.00040302328756503024,0.0036529213190078734,0.002911865711212158,0.008189964294433595,3.3342791641040204e-05,-3.4064053742594025e-06,0.00046916993447839253,-0.02596817288948746,-0.0016903187354715074,0.11486524290142205,0.0172264918207983,0.01714456570954594,0.019886497972700493,19,21
lift,4,40,46.9334811888486,46.05259783467049,51.68225364008156,0.17889696122273596,0.1777232005129969,0.1885921046234005,0.0030778245222002746,0.0028808278945064514,0.004766553973779903,0.005801250801979336,0.005806148694052376,0.008574194425540829,0.002892215303586622,0.0030558180628430347,0.004867222484044456,0.00020457015101636836,0.00018141659321855858,0.0003673787669887275,0.00397738516330719,0.003272145986557007,0.007764238119125368,-8.986302459840808e-06,-6.637492094199791e-05,0.0002338896298563743,-0.03622721137399869,-0.021265525515193284,0.07953412519386968,0.016208029767198234,0.01591948955154284,0.017944619326436914,17,23
lift,5,40,43.98702071339002,43.98810427865736,49.0061016084141,0.16766434154416293,0.16743173500686706,0.1807925521261811,0.0030828894876385425,0.002810098396060395,0.004523847035492881,0.0058907039658952385,0.005801859197999495,0.009430830662427772,0.0026568631865851373,0.0026107517977588075,0.004484576480050799,0.00022962827137367912,0.00020426791141274888,0.0003777404691610122,0.004238873720169067,0.0036524534225463867,0.008387845754623414,-1.4051267898108172e-05,-2.4703575215179467e-05,0.0003167677913905874,-0.03439220959316315,-0.012621184342975284,0.07731946375806079,0.01421059989988413,0.014116462297969083,0.01647876632384591,16,24
lift,6,40,30.631273823794903,31.054745303057665,32.96024436949475,0.11679588239593983,0.11724579170416394,0.12582371677465667,0.0030821161523511163,0.002833611365459762,0.0045454980030058025,0.005888586487647311,0.005809386430472506,0.009115093327690069,0.002889419721719457,0.002948764737841434,0.004809326097844057,0.00021934019443140958,0.000190261232507413,0.0003485959063941426,0.0040155664086341854,0.0032654404640197754,0.008047616481781006,-1.3277932610682001e-05,-8.482752251355347e-05,0.00032891575956865634,-0.03770810002022907,-0.028121045005435663,0.06824122968461248,0.006868488681697265,0.00689707594838234,0.007947384817067412,17,23
lift,7,40,30.726442014420837,31.174643523820016,33.39672714028961,0.1170669057913885,0.11772113395272463,0.12508700824707372,0.003116759690404834,0.0028592349157449018,0.004626664250660673,0.006244646755599709,0.005665907752425384,0.00928684328165071,0.0031284582850395286,0.0032308970904866984,0.005356539574151086,0.0002360685332108533,0.0002096887020660799,0.00040148606737169714,0.004381638765335083,0.0034401416778564453,0.008902418613433839,-4.7921470664400457e-05,-3.82849721849406e-05,0.0002293300082748421,-0.046792031099171544,-0.013410994375627743,0.061434352175329554,0.006900190824842317,0.006953306961443763,0.00785430334407573,15,25
lift,8,40,37.3993849130141,37.164099854544645,42.07376322137971,0.1423898456809721,0.1404440225563184,0.1530591190703404,0.0031049398525299773,0.0028319513723481186,0.004669614022782394,0.006215103577346365,0.005553191763000056,0.009286843077095961,0.003128458219508713,0.003230897773097356,0.005356538885179978,0.00023606848716982423,0.00020968871248429316,0.0004014865400169041,0.004381638765335083,0.0034401416778564453,0.008902418613433839,-3.610163278954368e-05,-4.9223504609671254e-05,0.00021359524525595217,-0.040181078463129474,-0.01715885715561913,0.06011612891589013,0.010226390384910097,0.00991149277162651,0.011783085310556328,17,23
lift,9,40,51.50218403639921,49.58950687198781,57.20510286978884,0.19605989727460726,0.19539529402077394,0.21691020168866806,0.0030906672126495478,0.0028036360734245234,0.004603917644956758,0.006188506672509227,0.00538051055503571,0.009286843077095961,0.003128458219508713,0.003230897773097356,0.005356538885179978,0.00023606848716982423,0.00020968871248429316,0.0004014865400169041,0.004381638765335083,0.0034401416778564453,0.008902418613433839,-2.1828992909113793e-05,-6.071726253164254e-05,0.00024250131936529734,-0.03287425615348598,-0.02063267526837246,0.06563245369077446,0.01952971904704793,0.019275432901877717,0.02380884303376471,18,22
lift,10,40,60.677055977626864,60.6058176021863,71.84456593168868,0.2307407705842508,0.23089022045075558,0.2622846053146196,0.0030627063103842557,0.002727520494622788,0.004536474286503185,0.00616736088956187,0.005292767340486894,0.009286843077095961,0.003128458219508713,0.003230897773097356,0.005356538885179978,0.00023606848716982423,0.00020968871248429316,0.0004014865400169041,0.004381638765335083,0.0034401416778564453,0.008902418613433839,6.131909356178104e-06,3.5978972955063616e-05,0.00030883929546431327,-0.022974304867800492,0.014696401291489525,0.07705914477908707,0.027307732301954196,0.02702023303659242,0.03500945487109763,21,19
lift,11,40,56.48157680248126,54.22035102019899,70.5443406953555,0.21453861181435255,0.20933470492805772,0.25332393310249285,0.003068781186583977,0.0027109157645517573,0.004610105557011328,0.006181324648813533,0.005292767340486894,0.009286843077095961,0.003128458219508713,0.003230897773097356,0.005356538885179978,0.00023606848716982423,0.00020968871248429316,0.0004014865400169041,0.004381638765335083,0.0034401416778564453,0.008902418613433839,5.703315645651675e-08,-3.326838329723936e-05,0.00025744558208156055,-0.02843533979518615,-0.00948378882483027,0.06870653073741481,0.02357549570116439,0.022156084069094875,0.03261851153069066,19,21
lift,12,40,52.10793583294992,49.80041242083088,63.25066737997127,0.1980311327875725,0.19274188442147067,0.22246680482817466,0.0030639408905188616,0.002723432184240894,0.004631223866161988,0.0061947984424222035,0.005395366065650173,0.009286843077095961,0.003128458219508713,0.003230897773097356,0.005356538885179978,0.00023606848716982423,0.00020968871248429316,0.0004014865400169041,0.004381638765335083,0.0034401416778564453,0.008902418613433839,4.89732922157226e-06,-1.5391150312293878e-06,0.0002971996846727444,-0.024838230644746433,-0.002253606911805283,0.07051327975512904,0.02000270284609381,0.018750937576712035,0.02506736271903907,20,20
lift,13,40,44.32108917859525,43.69140348354616,51.72826035025152,0.16854202180071795,0.16671567582571464,0.18193442567060772,0.003098400280709304,0.0027983966776069648,0.004595807269732145,0.006211216338227477,0.005487115287346201,0.009286843077095961,0.003128458219508713,0.003230897773097356,0.005356538885179978,0.00023606848716982423,0.00020968871248429316,0.0004014865400169041,0.004381638765335083,0.0034401416778564453,0.008902418613433839,-2.9562060968870254e-05,-4.869132902471981e-05,0.0002506116945899098,-0.03742418723627496,-0.01770840921991862,0.0636278728336741,0.014387941424637257,0.013995355211217593,0.016689386149020786,17,23
lift,14,40,38.10326020174098,37.778608249315326,42.59416243884936,0.1450721408374726,0.14492855980479527,0.15354942019117312,0.0031461604168477237,0.0028534555202805933,0.00466599428857124,0.0063195878067874465,0.0059741912931579495,0.00928684328165071,0.0031284582850395286,0.0032308970904866984,0.005356539574151086,0.0002360685332108533,0.0002096887020660799,0.00040148606737169714,0.004381638765335083,0.0034401416778564453,0.008902418613433839,-7.732219710728963e-05,-0.00010118155050837141,0.00018969613652440435,-0.05364336368746479,-0.03675095518857377,0.05618500070756108,0.010612997431945336,0.01055787887561968,0.011859307766411174,15,25
lift,15,40,36.87514030265855,37.00063313973803,40.17311637402762,0.14040691530465943,0.14110281436493383,0.1481990374245513,0.003147165110435981,0.002862957474228018,0.004654852318545305,0.006319587948780099,0.005974192143231636,0.009286843077095961,0.003128458219508713,0.003230897773097356,0.005356538885179978,0.00023606848716982423,0.00020968871248429316,0.0004014865400169041,0.004381638765335083,0.0034401416778564453,0.008902418613433839,-7.832689069554708e-05,-9.846694608739979e-05,0.00019156664577674992,-0.05369566303124458,-0.03457542384679865,0.05440699037787749,0.009925502186063691,0.010005053309614294,0.011042445428695235,13,27
lift,16,40,38.45116815585199,38.72982664533258,42.037257249190255,0.14637091406053576,0.14585037328106737,0.15703619012740058,0.003149119850043058,0.0028968646988127462,0.004602430503441987,0.006319587948780099,0.005974192143231636,0.009286843077095961,0.003128458219508713,0.003230897773097356,0.005356538885179978,0.00023606848716982423,0.00020968871248429316,0.0004014865400169041,0.004381638765335083,0.0034401416778564453,0.008902418613433839,-8.028163030262467e-05,-0.00011640075600797932,0.0002439884608800679,-0.05499993646607152,-0.04387501279489282,0.05050805319835106,0.010805671944975294,0.010693374522521218,0.012407231638421836,13,27
lift,17,40,39.56726900093361,40.08402060876847,43.50552742860967,0.15058146252319266,0.150254485486145,0.1628569045655104,0.0031439157915950206,0.00288792714489743,0.004576829415454065,0.006319587964260331,0.005974192143231636,0.009286843077095961,0.003128458219508713,0.003230897773097356,0.005356538885179978,0.00023606848716982423,0.00020968871248429316,0.0004014865400169041,0.004381638765335083,0.0034401416778564453,0.008902418613433839,-7.507757185458671e-05,-0.00010553022436982236,0.00026646059635672284,-0.0533504357050825,-0.041496858175534446,0.054684961558081106,0.011455261766916362,0.011352647849089615,0.01335030269490994,13,27
lift,18,40,39.0653797107647,39.35705891040938,43.86977712710118,0.14866864167002905,0.14878479228798291,0.16052697018887988,0.0031389636910118695,0.0028716678885661664,0.004584806566737742,0.006319587948780099,0.005974192143231636,0.009286843077095961,0.003128458219508713,0.003230897773097356,0.005356538885179978,0.00023606848716982423,0.00020968871248429316,0.0004014865400169041,0.004381638765335083,0.0034401416778564453,0.008902418613433839,-7.012547127143545e-05,-9.336321872798902e-05,0.00026161239758431274,-0.05201589707366523,-0.03436924471505357,0.05570155516292998,0.011160211960603381,0.011130437202049502,0.012968682921740079,13,27
lift,19,40,36.85485266769403,36.61968408166547,41.16396343013514,0.14034068461839594,0.14063610176585045,0.15009273587993122,0.0031395845095195814,0.002873426224730599,0.004643342505341122,0.006319587948780099,0.005974192143231636,0.009286843077095961,0.003128458219508713,0.003230897773097356,0.005356538885179978,0.00023606848716982423,0.00020968871248429316,0.0004014865400169041,0.004381638765335083,0.0034401416778564453,0.008902418613433839,-7.074628977914804e-05,-8.677100151337582e-05,0.00020307645898093326,-0.04893916281389834,-0.03271476718329014,0.046245138773050705,0.009932691101914512,0.009938645134358418,0.011328152584983183,13,27
lift,20,40,34.68203578372318,35.333976649825104,37.622887777282884,0.13219125434465312,0.13184954573350463,0.14288356609251518,0.003136157441559017,0.002870923561509901,0.004675681403002138,0.006319587948780099,0.005974192143231636,0.009286843077095961,0.003128458219508713,0.003230897773097356,0.005356538885179978,0.00023606848716982423,0.00020968871248429316,0.0004014865400169041,0.004381638765335083,0.0034401416778564453,0.008902418613433839,-6.731922181858312e-05,-9.911830789241299e-05,0.00018844628119511487,-0.047622687882597915,-0.03201252997698455,0.045199891202010796,0.008809391306957817,0.008730273775944488,0.010260524724632287,13,27
lift,21,40,33.260355185639725,33.14920734052902,35.78341922926021,0.12682775637156882,0.12540254667669243,0.1375935957612661,0.003145300425323661,0.0028712530456080658,0.004700993719491758,0.006319587954607903,0.0059741912931579495,0.009286843077095961,0.003128458219508713,0.003230897773097356,0.005356538885179978,0.00023606848716982423,0.00020968871248429316,0.0004014865400169041,0.004381638765335083,0.0034401416778564453,0.008902418613433839,-7.646220558322743e-05,-0.00010729135827047863,0.00016372506846231563,-0.05101903675907904,-0.03216079778151081,0.047103728246812436,0.008116986922041203,0.007894057443574458,0.00951134497957545,13,27
lift,22,40,32.52893794700587,32.885903684397206,36.2168012711011,0.12397892230017145,0.12487760519800253,0.13658355364106978,0.003155754659904762,0.0028857357920634248,0.004697270267170448,0.006319587948780099,0.005974192143231636,0.009286843077095961,0.003128458219508713,0.003230897773097356,0.005356538885179978,0.00023606848716982423,0.00020968871248429316,0.0004014865400169041,0.004381638765335083,0.0034401416778564453,0.008902418613433839,-8.691644016432871e-05,-0.00013234754126580095,0.0001511941712520043,-0.05524134690816198,-0.034701582994489805,0.03852646306307465,0.007766108457403236,0.007827846097110507,0.009371449109423346,13,27
lift,23,40,32.601456748398824,33.03445701474376,36.62637069523536,0.12420148147295089,0.1253795289847885,0.13791675210513832,0.0031598173595603365,0.0028969496898147316,0.004678440547449451,0.006319587948780099,0.005974192143231636,0.009286843077095961,0.003128458219508713,0.003230897773097356,0.005356538885179978,0.00023606848716982423,0.00020968871248429316,0.0004014865400169041,0.004381638765335083,0.0034401416778564453,0.008902418613433839,-9.0979139819903e-05,-0.00012302219601539638,0.00016790696853041632,-0.0579465668123865,-0.047142628943701484,0.036734074073453374,0.007799939253346021,0.00789114847358633,0.009556299390341107,13,27
lift,24,40,32.9064234235292,33.31864032535947,37.511065418071716,0.12530704080253396,0.1259813681444892,0.13811854890490263,0.0031684582478044773,0.0029057893182226026,0.004639030528149663,0.006319587964260331,0.005974192143231636,0.009286843077095961,0.003128458219508713,0.003230897773097356,0.005356538885179978,0.00023606848716982423,0.00020968871248429316,0.0004014865400169041,0.004381638765335083,0.0034401416778564453,0.008902418613433839,-9.962002806404345e-05,-0.00013456669927419825,0.00020738843617239267,-0.06307718181923219,-0.047213880001824124,0.043247962174000114,0.007941493333012091,0.007967567462250988,0.009584497092032877,12,28
lift,25,40,33.298301005896384,33.66709101050075,37.832635339198276,0.12676712266127027,0.12742432653731028,0.13919170032629377,0.0031553133809148134,0.0028844189927656437,0.00464504606858856,0.006319587800959642,0.005974192143231636,0.00928684328165071,0.0031284582850395286,0.0032308970904866984,0.005356539574151086,0.0002360685332108533,0.0002096887020660799,0.00040148606737169714,0.004381638765335083,0.0034401416778564453,0.008902418613433839,-8.647516117437932e-05,-0.00011049514736196525,0.00020137289573349485,-0.05753264831867959,-0.040653210380560384,0.043354586885738185,0.008120253034968212,0.008151715991320248,0.009734824513819929,13,27
lift,26,40,33.664182711693115,33.90574385477369,37.954568366880466,0.12821151657071111,0.12905123715154604,0.14063625678893207,0.003141928645599952,0.002856775326913264,0.004707504192113692,0.006319587948780099,0.005974192143231636,0.009286843077095961,0.003128458219508713,0.003230897773097356,0.005356538885179978,0.00023606848716982423,0.00020968871248429316,0.0004014865400169041,0.004381638765335083,0.0034401416778564453,0.008902418613433839,-7.309042585951857e-05,-0.0001107328983016439,0.0001588323643505072,-0.049240039737195054,-0.03504844223523523,0.04849573714811268,0.008295636541518785,0.008362206740951648,0.00993867632918119,13,27
lift,27,40,33.81552753048129,33.83349277586621,37.56138572600441,0.1288648991734413,0.12942841541106243,0.1422427285487905,0.0031338221341991055,0.00283936728931623,0.004724079932315778,0.006319587948780099,0.005974192143231636,0.009286843077095961,0.003128458219508713,0.003230897773097356,0.005356538885179978,0.00023606848716982423,0.00020968871248429316,0.0004014865400169041,0.004381638765335083,0.0034401416778564453,0.008902418613433839,-6.498391445867161e-05,-0.00010357935501871464,0.00018275621258362384,-0.04463787849079875,-0.03253891382805882,0.05332870842970423,0.0083792698650558,0.008411231779686628,0.010168219599177346,14,26
lift,28,40,33.45257402190613,33.37574739359222,36.98958013192639,0.12754565585921263,0.12841863122201058,0.14058891618391017,0.0031444522999111504,0.0028766520097659428,0.004756025565669652,0.0062966167153951,0.005974192143231636,0.009286843077095961,0.003128458219508713,0.003230897773097356,0.005356538885179978,0.00023606848716982423,0.00020968871248429316,0.0004014865400169041,0.004381638765335083,0.0034401416778564453,0.008902418613433839,-7.561408017071592e-05,-9.810652358192666e-05,0.00017415943125539203,-0.0485889470127423,-0.03311773919144074,0.048127208632209165,0.008213343129674871,0.00828026203753024,0.009931980618908239,13,27
lift,29,40,32.551502531134034,32.63151637219427,35.860241665682416,0.1241240750303619,0.12463184484259658,0.1359900272777496,0.003164738708911313,0.0028938011084410596,0.004744439984009791,0.0062979641688368825,0.005974192143231636,0.009286843077095961,0.003128458219508713,0.003230897773097356,0.005356538885179978,0.00023606848716982423,0.00020968871248429316,0.0004014865400169041,0.004381638765335083,0.0034401416778564453,0.008902418613433839,-9.590048917087925e-05,-0.00013846393441532476,0.00013853909518126044,-0.05674148599856772,-0.03581066609726434,0.03613000261437705,0.007781591615851359,0.0077972891656608034,0.009289871007924645,12,28
lift,30,40,31.696917432024968,31.621955850939433,34.83499644848268,0.12085193943865913,0.12025343056832542,0.13279399568881364,0.0031743263893991235,0.002904743114807794,0.004754888131860735,0.006299535804091981,0.005974192143231636,0.009286843077095961,0.003128458219508713,0.003230897773097356,0.005356538885179978,0.00023606848716982423,0.00020968871248429316,0.0004014865400169041,0.004381638765335083,0.0034401416778564453,0.008902418613433839,-0.00010548816965868981,-0.00014051175632254307,0.00012746487857126415,-0.06141341635652022,-0.05072272863583212,0.03956844795302136,0.007381561852486852,0.007256853445254082,0.00885641143246831,12,28
lift,31,40,31.062376020016767,31.300570699969935,34.31489582621951,0.11841108470856161,0.11745992383334133,0.12982859413604533,0.0031834331562596353,0.002898699184420395,0.004790819120319398,0.0062980288005518095,0.005974192143231636,0.009286843077095961,0.003128458219508713,0.003230897773097356,0.005356538885179978,0.00023606848716982423,0.00020968871248429316,0.0004014865400169041,0.004381638765335083,0.0034401416778564453,0.008902418613433839,-0.00011459493651920106,-0.0001481312567188646,0.0001243525445498246,-0.06529364149763091,-0.05681433375342236,0.034308304439468966,0.00708197368333143,0.006922378086917895,0.008463562640792514,12,28
lift,32,40,31.472181632391965,31.98861711565934,34.532359455921615,0.11995795513042444,0.12056774307049947,0.1305760066306057,0.0031717297608264807,0.0028832062069560757,0.004793952468603686,0.006298526919781333,0.0059741912931579495,0.00928684328165071,0.0031284582850395286,0.0032308970904866984,0.005356539574151086,0.0002360685332108533,0.0002096887020660799,0.00040148606737169714,0.004381638765335083,0.0034401416778564453,0.008902418613433839,-0.00010289154108604633,-0.00011587636718284294,0.00014978405224232491,-0.060714861571461574,-0.04404688284874024,0.04030988843324934,0.007261742311313127,0.007294972951107566,0.008561705542899506,12,28
lift,33,40,32.64944534120284,33.432082120968005,35.38118322185497,0.12450876646493225,0.12559317374453371,0.1334275169671893,0.0031367999967105743,0.0028491977500782494,0.00476909643488994,0.0062966167153951,0.005974192143231636,0.009286843077095961,0.003128458219508713,0.003230897773097356,0.005356538885179978,0.00023606848716982423,0.00020968871248429316,0.0004014865400169041,0.004381638765335083,0.0034401416778564453,0.008902418613433839,-6.79617769701405e-05,-9.410596758765446e-05,0.00017105325132284874,-0.04621330016107432,-0.03622511678772819,0.05590352223397853,0.007822594303987226,0.007918248452764405,0.008941451139401917,12,28
lift,34,40,33.01835809622575,33.65366365400887,35.747960455355404,0.12598804032972555,0.12663131202727396,0.13576951450828337,0.0031283222152246487,0.0028413650803471805,0.0047613832411586504,0.0062966167153951,0.005974192143231636,0.009286843077095961,0.003128458219508713,0.003230897773097356,0.005356538885179978,0.00023606848716982423,0.00020968871248429316,0.0004014865400169041,0.004381638765335083,0.0034401416778564453,0.008902418613433839,-5.948399548421471e-05,-8.856486075477471e-05,0.00017945171447324005,-0.04298988626286813,-0.0317225962617424,0.05267328392059306,0.008009305093013015,0.00805018883216137,0.009259559102076317,12,28
