episode_id,token_index,count,token_delta_norm_mean,token_delta_norm_p50,token_delta_norm_p90,token_norm_fraction_mean,token_norm_fraction_p50,token_norm_fraction_p90,gap_to_sim_chunk_mean_l2_mean,gap_to_sim_chunk_mean_l2_p50,gap_to_sim_chunk_mean_l2_p90,gap_to_sim_chunk_max_l2_mean,gap_to_sim_chunk_max_l2_p50,gap_to_sim_chunk_max_l2_p90,gap_to_sim_first_translation_l2_mean,gap_to_sim_first_translation_l2_p50,gap_to_sim_first_translation_l2_p90,gap_to_sim_first_rotation_l2_mean,gap_to_sim_first_rotation_l2_p50,gap_to_sim_first_rotation_l2_p90,gap_to_sim_first_gripper_abs_mean,gap_to_sim_first_gripper_abs_p50,gap_to_sim_first_gripper_abs_p90,action_gap_reduction_mean,action_gap_reduction_p50,action_gap_reduction_p90,action_gap_reduction_ratio_mean,action_gap_reduction_ratio_p50,action_gap_reduction_ratio_p90,repr_gap_reduction_ratio_mean,repr_gap_reduction_ratio_p50,repr_gap_reduction_ratio_p90,improved_count,worsened_count
episode_000002,7,47,25.218617031778688,20.223125124121545,33.817020855826236,0.09075848903811973,0.0800713739461132,0.11977766353750545,0.3367593143282127,0.20805267501887248,0.7720856091275362,0.44259918050860786,0.39682275047882354,0.9163572253743609,0.003425058117014307,0.0031880480055144758,0.005325237161073707,0.004677044481509681,0.0011637786907208484,0.014618565185451248,0.25504696020420564,0.23216018080711365,0.5833365559577941,0.007244487219825089,0.0021147402033046825,0.01975767800055952,0.012450819448332843,0.017517888984726834,0.03063572507618586,0.0044850133011705715,0.003210867297209265,0.007199292507529061,35,12
episode_000002,8,47,32.76826766110858,30.395670066233443,42.934495217557036,0.11797449695113026,0.11631509577777731,0.15010604385415943,0.33396865760734573,0.20800561124045305,0.764618531497506,0.44256020513951705,0.39682275048591253,0.9163572253743609,0.0034250578014474228,0.0031880475441515136,0.005325236119766038,0.00467704479692341,0.0011637830736065237,0.014618562844820805,0.25504696020420564,0.23216018080711365,0.5833365559577941,0.01003514394069202,0.0024843198978107273,0.02794974491625213,0.019019749082298993,0.024623033841028395,0.04187760176094073,0.007435111293134066,0.006787636759284687,0.011330109712766066,39,8
episode_000002,9,47,54.85842674459836,55.361131869163636,62.8268115001249,0.19842387795592498,0.2023935391054702,0.21627169131844157,0.3279061671592907,0.2077499842327284,0.7514335237578386,0.4425168144843402,0.39682275048591253,0.9163572253743609,0.0034250578014474228,0.0031880475441515136,0.005325236119766038,0.00467704479692341,0.0011637830736065237,0.014618562844820805,0.25504696020420564,0.23216018080711365,0.5833365559577941,0.016097634388747003,0.004253599796316759,0.05083450397039213,0.0311937164668095,0.0342414127604218,0.06743266543079726,0.02002866929921371,0.020695728933870856,0.023667739133736643,43,4
episode_000002,10,47,66.52307804152105,67.29898604045003,80.03584817090292,0.23989137008194591,0.24214156670607806,0.29494274075789806,0.3315261492866235,0.207567234477081,0.7602650189850396,0.44246920263305156,0.39682275048591253,0.9163572253743609,0.0034250578014474228,0.0031880475441515136,0.005325236119766038,0.00467704479692341,0.0011637830736065237,0.014618562844820805,0.25504696020420564,0.23216018080711365,0.5833365559577941,0.012477652261414233,0.0011033650535283435,0.04169158616678231,0.026684526017399225,0.03183321714999775,0.06449288329289118,0.029820549664420777,0.029759070295874268,0.044485141437858255,41,6
episode_000002,11,47,61.8225205505617,63.17739309729069,75.60229220174621,0.22154017277888224,0.2226521674000799,0.25859938957497564,0.3318286490749059,0.2076614633128345,0.7674003718198276,0.442470389610325,0.39682275048591253,0.9163572253743609,0.0034250578014474228,0.0031880475441515136,0.005325236119766038,0.00467704479692341,0.0011637830736065237,0.014618562844820805,0.25504696020420564,0.23216018080711365,0.5833365559577941,0.012175152473131902,0.0017908935115351077,0.04155244517890649,0.029239889448882662,0.0228462936067135,0.06897315075521628,0.02526913503537704,0.025102050288315237,0.03401576745450447,44,3
episode_000002,12,47,52.42379055712231,50.495138161865505,68.36873737771576,0.187006573362884,0.1918406918042653,0.22090546297768987,0.33022367499337935,0.20775341991751226,0.7571252633898683,0.44252461501675733,0.39682275048591253,0.9163572253743609,0.0034250578014474228,0.0031880475441515136,0.005325236119766038,0.00467704479692341,0.0011637830736065237,0.014618562844820805,0.25504696020420564,0.23216018080711365,0.5833365559577941,0.013780126554658422,0.00304048620579192,0.04514092141760985,0.03003154676001058,0.02701037653389936,0.06654640665314511,0.01813083982276227,0.018573920782588602,0.02470480915444391,42,5
episode_000002,13,47,43.683414638010056,41.912686378815806,57.28377894022311,0.1567474741611209,0.15645099255729172,0.1914366896688669,0.3318669381409694,0.20786871533845366,0.7546471130105156,0.44254981120630654,0.39682275048591253,0.9163572253743609,0.0034250578014474228,0.0031880475441515136,0.005325236119766038,0.00467704479692341,0.0011637830736065237,0.014618562844820805,0.25504696020420564,0.23216018080711365,0.5833365559577941,0.012136863407068354,0.0027207949099395112,0.037488730076315986,0.024471596822996922,0.023214134438828454,0.05215914049041133,0.012775628066778056,0.012314277248152948,0.018499939724417408,39,8
episode_000002,14,47,37.59033543023427,35.4432184449765,52.43903830020192,0.13482256474179918,0.13456301177591412,0.16576602874003138,0.3342204290943073,0.20792659789460216,0.7673050814370116,0.4422045645561072,0.39682275047882354,0.9163572253743609,0.003425058117014307,0.0031880480055144758,0.005325237161073707,0.004677044481509681,0.0011637786907208484,0.014618565185451248,0.25504696020420564,0.23216018080711365,0.5833365559577941,0.009783372453730418,0.008124339408250303,0.026429814590297893,0.015086367643486743,0.02797243596815919,0.04582916855158293,0.009516393240737173,0.009094961228980823,0.013866907494928827,35,12
episode_000002,15,47,36.28997521888604,35.8049674998076,47.09777932739631,0.13019192032015348,0.13672908078349197,0.15442485397826267,0.3340113833451083,0.20805911701678212,0.766642834053011,0.44220456453530793,0.39682275048591253,0.9163572253743609,0.0034250578014474228,0.0031880475441515136,0.005325236119766038,0.00467704479692341,0.0011637830736065237,0.014618562844820805,0.25504696020420564,0.23216018080711365,0.5833365559577941,0.009992418202929362,0.006814093496438994,0.027580203201242236,0.01429926317591317,0.02623683296225196,0.04289579686136823,0.008808179265187352,0.009391521100237474,0.011997614772832165,35,12
episode_000002,16,47,40.08250801761483,39.27681484743871,52.414468589112346,0.1432936279463804,0.1444343657605611,0.15747038087635773,0.33205290625222045,0.20793043627717198,0.7662945811603262,0.44220456453530793,0.39682275048591253,0.9163572253743609,0.0034250578014474228,0.0031880475441515136,0.005325236119766038,0.00467704479692341,0.0011637830736065237,0.014618562844820805,0.25504696020420564,0.23216018080711365,0.5833365559577941,0.011950895295817294,0.0062460092904876585,0.037794042059151815,0.01674948597014438,0.025052013659140063,0.05475042928174112,0.010469695941133726,0.010485617089198407,0.012476414505637115,34,13
episode_000002,17,47,43.674231860451016,40.41776921229068,64.43469862163093,0.1549495518088155,0.14800157534970354,0.2097953048977231,0.3310564757225855,0.20792282119914368,0.7680658711867047,0.44220456453499946,0.39682275048591253,0.9163572253722622,0.0034250578014474228,0.0031880475441515136,0.005325236119766038,0.00467704479692341,0.0011637830736065237,0.014618562844820805,0.25504696020420564,0.23216018080711365,0.5833365559577941,0.012947325825452296,0.00699091076918501,0.04147983175022181,0.018384943079821914,0.02471655423354837,0.06637236749997683,0.012558192807015821,0.011012874859330684,0.02228942272222187,34,13
episode_000002,18,47,44.240184408418045,39.39311233192711,75.79685459824597,0.15627194290277938,0.14555375333939352,0.24729810911844524,0.3305687764762212,0.20796955294549155,0.7694094340113996,0.44220456453530793,0.39682275048591253,0.9163572253743609,0.0034250578014474228,0.0031880475441515136,0.005325236119766038,0.00467704479692341,0.0011637830736065237,0.014618562844820805,0.25504696020420564,0.23216018080711365,0.5833365559577941,0.013435025071816606,0.006320871845389209,0.048522981815797325,0.01885213819464798,0.020372816696644303,0.07695332213546219,0.01324602859479136,0.01064965513281646,0.031122115746566877,34,13
episode_000002,19,47,39.9669040735453,36.920490435995774,59.292714588772114,0.1421102824310334,0.13513682977305852,0.1937190252173638,0.3328834404847569,0.20803623039058966,0.7712646939067956,0.44220456453530793,0.39682275048591253,0.9163572253743609,0.0034250578014474228,0.0031880475441515136,0.005325236119766038,0.00467704479692341,0.0011637830736065237,0.014618562844820805,0.25504696020420564,0.23216018080711365,0.5833365559577941,0.011120361063280841,0.007427582150200451,0.037409265732610344,0.013480399959428837,0.017942544101262375,0.0614100748897089,0.010592008631280897,0.009173053838922121,0.018955873791088904,33,14
episode_000002,20,47,35.07831654112695,35.0096991450349,45.827494961328185,0.12586431777193705,0.12793238232192577,0.14137529157340645,0.3351097676376469,0.20808126980312705,0.7710090141301575,0.44220456453530793,0.39682275048591253,0.9163572253743609,0.0034250578014474228,0.0031880475441515136,0.005325236119766038,0.00467704479692341,0.0011637830736065237,0.014618562844820805,0.25504696020420564,0.23216018080711365,0.5833365559577941,0.00889403391039084,0.007379818227351481,0.026280849164343405,0.010567913236367332,0.01804878710634929,0.04111845888074746,0.008090178317764733,0.008217107652367148,0.010044628506329473,33,14
episode_000002,21,47,31.998572257514386,32.721641671397954,36.05551915045298,0.11525552760314038,0.1183754609794364,0.1335249082325867,0.3348893375034505,0.2080715922812851,0.7697884862430483,0.43967972433040314,0.39682275048591253,0.9150158516145733,0.0034250578014474228,0.0031880475441515136,0.005325236119766038,0.00467704479692341,0.0011637830736065237,0.014618562844820805,0.25504696020420564,0.23216018080711365,0.5833365559577941,0.009114464044587208,0.007248217185097702,0.024761099051282032,0.010717256178514928,0.01758485487892371,0.052925577006537085,0.006786192625107418,0.007031093015543533,0.008957473588617669,33,14
episode_000002,22,47,30.76347776549941,31.25682367238818,36.04335493526282,0.1110086551162387,0.11490318579245146,0.12967099046268674,0.3352032817803844,0.2081518512306965,0.772281406243701,0.43948670334306883,0.39682275048591253,0.9150158516145733,0.0034250578014474228,0.0031880475441515136,0.005325236119766038,0.00467704479692341,0.0011637830736065237,0.014618562844820805,0.25504696020420564,0.23216018080711365,0.5833365559577941,0.008800519767653468,0.007475428306650045,0.02196915320522368,0.010604776025379587,0.018741002865037184,0.06075591338634747,0.006313033490299507,0.0066233051381034466,0.008442928728817701,33,14
episode_000002,23,47,31.345688330709592,32.24219658984857,37.234539790041765,0.11312551088570837,0.11857893887489812,0.13019202570237148,0.33564388950773716,0.20812393344809238,0.7722244112747555,0.43964038297247354,0.39682275048591253,0.9150158516145733,0.0034250578014474228,0.0031880475441515136,0.005325236119766038,0.00467704479692341,0.0011637830736065237,0.014618562844820805,0.25504696020420564,0.23216018080711365,0.5833365559577941,0.008359912040300588,0.006810002314022734,0.021858913032107095,0.009563516290971978,0.01804881343993291,0.051888659781946254,0.006550186414208579,0.007055371505891385,0.008511233678918675,33,14
episode_000002,24,47,32.90774126682502,33.63366445357419,39.02145668258025,0.11867052632819085,0.12293991488773899,0.13512730113165422,0.33574061562137764,0.20809134487361391,0.7724751798099045,0.4395893579426526,0.39682275048591253,0.9150158516592088,0.0034250578014474228,0.0031880475441515136,0.005325236119766038,0.00467704479692341,0.0011637830736065237,0.014618562844820805,0.25504696020420564,0.23216018080711365,0.5833365559577941,0.008263185926660062,0.006538067819669702,0.020937751383800208,0.008807724492200283,0.01738636349848391,0.05164370686217469,0.007182241813155704,0.0075858841555126255,0.009173314993148792,33,14
episode_000002,25,47,34.59697858826513,34.741631258198474,43.389072101147896,0.12450648558698847,0.12601314875927613,0.140329212804391,0.33481722703316824,0.20810184003619914,0.7693819960663115,0.4395357499704706,0.39682275047882354,0.9150158516145733,0.003425058117014307,0.0031880480055144758,0.005325237161073707,0.004677044481509681,0.0011637786907208484,0.014618565185451248,0.25504696020420564,0.23216018080711365,0.5833365559577941,0.009186574514869542,0.007035999018762618,0.02486396021454813,0.012277190759861665,0.019406818989578106,0.0567063348594819,0.007892385330096913,0.007971428667615178,0.009895113890428847,34,13
episode_000002,26,47,36.208274121812366,34.61701456463831,47.29630226016965,0.1297580048420837,0.1265667742659803,0.15555437312191078,0.3351570119757378,0.20816687124505898,0.7709748728473204,0.4398302719235384,0.39682275048591253,0.9150158516145733,0.0034250578014474228,0.0031880475441515136,0.005325236119766038,0.00467704479692341,0.0011637830736065237,0.014618562844820805,0.25504696020420564,0.23216018080711365,0.5833365559577941,0.008846789572299913,0.005826789722102044,0.0260525378833904,0.009903093080479769,0.017486023018323006,0.043712754672808087,0.00861878409567416,0.008041910334965497,0.012172831682858827,33,14
episode_000002,27,47,35.91989070720952,34.44111149967282,46.96007564106458,0.12887921342931993,0.12583167440208176,0.15187995053635112,0.3343510293322129,0.20821351406617553,0.7703872209251325,0.4399689084281301,0.39682275048591253,0.9150158516145733,0.0034250578014474228,0.0031880475441515136,0.005325236119766038,0.00467704479692341,0.0011637830736065237,0.014618562844820805,0.25504696020420564,0.23216018080711365,0.5833365559577941,0.009652772215824822,0.005494664500762303,0.03027018589723563,0.0094710621287945,0.018757412832819828,0.05123267033878856,0.008481560818119559,0.007948393622000768,0.011601087295776219,33,14
episode_000002,28,47,34.00534057155036,33.798632426682296,42.78421701286393,0.1226123014319116,0.12147105245111088,0.135653834224851,0.33603305066913847,0.20832407251495894,0.7731457972422535,0.4300099478521637,0.39682275048591253,0.8951951163826981,0.0034250578014474228,0.0031880475441515136,0.005325236119766038,0.00467704479692341,0.0011637830736065237,0.014618562844820805,0.25504696020420564,0.23216018080711365,0.5833365559577941,0.007970750878899292,0.005542265300934657,0.024161799927980353,0.009252166946381422,0.016089382364881947,0.04573259290211274,0.00762191373491828,0.007405025493066743,0.009243957593986824,33,14
episode_000002,29,47,32.88173590935057,32.28011914305633,40.08532133760364,0.11880561262065001,0.11700560326282498,0.13464456543581804,0.3361765994913742,0.2082993306292485,0.7741878939428042,0.43000994785793767,0.39682275048591253,0.8951951163517567,0.0034250578014474228,0.0031880475441515136,0.005325236119766038,0.00467704479692341,0.0011637830736065237,0.014618562844820805,0.25504696020420564,0.23216018080711365,0.5833365559577941,0.00782720205666348,0.005766375089465925,0.02294061344714411,0.005868549267764856,0.01456121691027158,0.053096175964232745,0.007158478908353801,0.006868745429335153,0.009107735147765845,33,14
episode_000002,30,47,32.98415434924366,31.4878658141019,43.03225262906117,0.11902083543247849,0.11639535850985123,0.1366708689183204,0.3365737872283852,0.20828317456106654,0.7751109033903539,0.43013021483760483,0.39682275048591253,0.8951951163517567,0.0034250578014474228,0.0031880475441515136,0.005325236119766038,0.00467704479692341,0.0011637830736065237,0.014618562844820805,0.25504696020420564,0.23216018080711365,0.5833365559577941,0.007430014319652489,0.004613278509061902,0.02350703301481749,0.005139927640432752,0.013262770785228747,0.04273504260414033,0.007211555674285549,0.006797039615082837,0.009383583649014813,33,14
episode_000002,31,47,34.75518377710423,32.25306529115528,48.39553480633358,0.1248299790746692,0.11616144634314207,0.15752407302471574,0.3360436124451818,0.2082072153631585,0.7752891328447228,0.4301485049931038,0.39682275048591253,0.8951951163517567,0.0034250578014474228,0.0031880475441515136,0.005325236119766038,0.00467704479692341,0.0011637830736065237,0.014618562844820805,0.25504696020420564,0.23216018080711365,0.5833365559577941,0.007960189102855926,0.004824043674198419,0.026543793551815905,0.004620934805003227,0.013066625081897744,0.04473202789095737,0.008037885100987576,0.006769654922147767,0.01248537309360441,33,14
episode_000002,32,47,38.96751707891569,33.6791910196194,64.11717124402742,0.1387362128345194,0.1192969786130835,0.20931477812908247,0.33362325410971116,0.20818687030067248,0.7737782406678002,0.4300824457132481,0.39682275047882354,0.8951951163517567,0.003425058117014307,0.0031880480055144758,0.005325237161073707,0.004677044481509681,0.0011637786907208484,0.014618565185451248,0.25504696020420564,0.23216018080711365,0.5833365559577941,0.010380547438326525,0.004166943251613542,0.03657938995726329,0.009429780235782982,0.013031773611382965,0.05615774309501849,0.01036128181606323,0.007141384237519267,0.0221810936901562,33,14
episode_000002,33,47,41.570301974530416,34.14703511625138,72.44897420780111,0.14790218551995218,0.12598117255176794,0.23628494404713707,0.3336788750827537,0.20825868018696206,0.7738517809316247,0.43097933657527293,0.39682275048591253,0.8951951163517567,0.0034250578014474228,0.0031880475441515136,0.005325236119766038,0.00467704479692341,0.0011637830736065237,0.014618562844820805,0.25504696020420564,0.23216018080711365,0.5833365559577941,0.010324926465284068,0.0018941614252808714,0.04166864185032674,0.013235135223722523,0.012813829137417453,0.06127343726088467,0.011984564448920057,0.0079673673903253,0.028340283069372408,33,14
episode_000002,34,47,40.858237933363604,35.007219383562784,65.60930938633737,0.14596333507287934,0.12906289811367108,0.2138273532630071,0.3346920563893362,0.20826150222603768,0.7742298440790353,0.4309903721049999,0.39682275048591253,0.8951951163517567,0.0034250578014474228,0.0031880475441515136,0.005325236119766038,0.00467704479692341,0.0011637830736065237,0.014618562844820805,0.25504696020420564,0.23216018080711365,0.5833365559577941,0.009311745158701513,0.0011818855665908512,0.03638556871075952,0.011766834309818593,0.010887599132685118,0.05469760351595953,0.011400163877558973,0.008363590659106449,0.023169986617608683,33,14
episode_000003,0,44,96.2432417411459,92.11598700811135,113.12908284799119,0.33413158659109043,0.3081520935436992,0.41460852210874233,0.412357779889404,0.5776426180666491,0.8399377725484263,0.4950380960028469,0.7919899485474919,0.9343956575482028,0.004256289577361117,0.00419519881793467,0.007286816584100899,0.005466933265137584,0.0025548126970442444,0.015225759758761953,0.3512015545910055,0.4047350585460663,0.7681111097335815,0.012562099353384416,0.005542899225174836,0.032274865489468334,0.03825520904913069,0.036083264640956944,0.0606324199029221,0.05935084690928612,0.04870098536342285,0.09006622559237615,41,3
episode_000003,1,44,76.12854405801012,72.69852153895997,86.90472385871513,0.2634018822134039,0.2556707956806973,0.2953984490891709,0.40807402947598403,0.5728606295979546,0.8344865755379408,0.49419429309488777,0.7843570789896479,0.9343956575482028,0.004091807426534724,0.0042109920644920334,0.006868187648340722,0.005713040667617553,0.0023391115198448205,0.015979169349378892,0.3298460732806813,0.3670882284641266,0.7478191614151001,0.016845849766804297,0.010170777294019356,0.03978311257268457,0.018789316201654194,0.026051378206560498,0.05539327971772398,0.03575520299267322,0.03323617461334976,0.04462601036870477,29,15
episode_000003,2,44,61.051186863141695,58.19078412951933,75.49583615725925,0.21072600396022442,0.1983109595039044,0.257629816421806,0.4121604806976617,0.5698417689289469,0.8467292759210916,0.4945825071854324,0.7767197016247653,0.9343956575482028,0.004208037191192408,0.004291967179795244,0.0072218897040034966,0.005603266834017944,0.0025193032176192417,0.015406467518123655,0.3502629257061265,0.4034634977579117,0.7567003846168519,0.012759398545126545,0.013171785088837262,0.03204151845131957,0.011884734623373224,0.02021051149340214,0.042594558078321784,0.02290681384028959,0.019861229153541972,0.03375679033673855,29,15
episode_000003,3,44,62.07908219169333,59.58095595581528,79.56415494447806,0.21411129668166407,0.22519054052645607,0.2671752777580011,0.4072760053520319,0.5637216316656559,0.8350081616917058,0.49430055889769614,0.7767197016273425,0.9343956575482028,0.0041964634415806,0.004283476621280842,0.006860262421712241,0.005582295745083951,0.0023444605550367427,0.015496132822571144,0.3258036822080612,0.3533015549182892,0.7126598775386811,0.01764387389075644,0.019309775226318104,0.03990066477948097,0.018706826011322515,0.033626236098742726,0.05090496923895634,0.02417675554420512,0.025685523486159524,0.036352347531964355,29,15
episode_000003,4,44,67.84955055004932,69.6992718731677,101.77791191501237,0.2331121115343429,0.23619443851565192,0.33548035048533453,0.4028635515594333,0.5607195327537844,0.8296010774018592,0.4943610992626865,0.7767197016247653,0.9343956575482028,0.003798875649646453,0.0040797980446194496,0.0057715584262586295,0.00468678972882046,0.0017085803283897532,0.013161972145998853,0.3037878322330388,0.34209442138671875,0.6585335016250611,0.02205632768335507,0.022311874138189525,0.048212940776164906,0.019533456953234628,0.04396278047498892,0.06384158399161971,0.030073072111598355,0.02834111008313774,0.057959581707804464,29,15
episode_000003,5,44,49.111477188144974,49.2186361835882,53.64119211111,0.16942650022838623,0.1708707978608731,0.1893845932607241,0.4131114379098559,0.5691046768134219,0.8400595368794579,0.4940829419408381,0.7767197016247653,0.9343956575482028,0.0041742912398878805,0.003987237066886131,0.007388404736054933,0.005425226164673178,0.002334826505895334,0.01441849591575985,0.35515009611845016,0.3990410268306732,0.784745717048645,0.011808441332932507,0.011927463203635358,0.02984997158536277,0.0025007631693418643,0.018883970008925898,0.046034726975934984,0.014787412728167167,0.014706863171760405,0.018097449313295443,29,15
episode_000003,6,44,27.341007212473894,26.737878969371533,33.46130597379716,0.09489158704917365,0.09070402401129551,0.1168247898843052,0.41744738394221587,0.575489014556268,0.8499861504539459,0.49511341489800653,0.785284323287693,0.9343956575302068,0.004377772796042927,0.004257258945029795,0.0076647951964101515,0.0056636003169204955,0.002337717116806191,0.016142168747030016,0.37674099477854645,0.44835230708122253,0.8137344658374787,0.007472495300572588,0.007366587884273468,0.02034153116410841,9.952241001323006e-05,0.011463644445058534,0.02781635247478628,0.00467037717897092,0.004122106338729455,0.006847466230336258,29,15
episode_000003,7,44,26.84696136039239,24.31610506921433,34.778548219659534,0.09303711752959835,0.08488483789124612,0.12137660291434772,0.41931099846745296,0.5788018035670206,0.8600976822294927,0.4933471452448734,0.8021890187146344,0.9343956575482028,0.0047785041029214746,0.004720877411885397,0.008190629925618339,0.006256370653271525,0.0024822316910914546,0.01748938343670348,0.413965721021999,0.5338755249977112,0.8553328037261964,0.00560888077533541,0.0042296033249533405,0.016703016519080172,-0.005441823229679714,0.007815016880906505,0.023914000088071416,0.004549844082714964,0.00360940412644192,0.007393472672117992,29,15
episode_000003,8,44,35.42628220535556,32.841302254432875,43.96058013618451,0.12244668647973449,0.11716337208500714,0.15273249754814325,0.4169605045916001,0.5775136277871507,0.8535167512295702,0.4930327280005671,0.8021890187181776,0.9343956575482028,0.004778503739651251,0.004720877749980408,0.008190628808713254,0.006256370222357232,0.0024822323186300226,0.017489381540704233,0.413965721021999,0.5338755249977112,0.8553328037261964,0.007959374651188258,0.005517779104823262,0.024282369557152326,0.0012920165846637714,0.01056819895345448,0.033583171435689445,0.007779033879559235,0.006906406372395764,0.011732433160461023,29,15
episode_000003,9,44,58.43714243203774,57.66591903295995,69.95854499658088,0.2010577344661613,0.19536909897340815,0.22709333380383187,0.41229870970615307,0.5743238164480235,0.8390194538326582,0.49277466910104734,0.8021890187181776,0.9343956575482028,0.004778503739651251,0.004720877749980408,0.008190628808713254,0.006256370222357232,0.0024822323186300226,0.017489381540704233,0.413965721021999,0.5338755249977112,0.8553328037261964,0.012621169536635167,0.008707590443950392,0.03606352130664736,0.011207671030505562,0.01662884267085487,0.048192161847969005,0.0206481302417125,0.019270213262837413,0.026127004514060016,30,14
episode_000003,10,44,72.56739321467018,75.28239672311489,85.18514069594468,0.24909376129284475,0.24970800090239442,0.2773612073379166,0.4117346799217596,0.5758229984370486,0.8384476323213966,0.4927394435274284,0.8021890187096922,0.9343956575482028,0.004778503739651251,0.004720877749980408,0.008190628808713254,0.006256370222357232,0.0024822323186300226,0.017489381540704233,0.413965721021999,0.5338755249977112,0.8553328037261964,0.013185199321028702,0.007208408454925347,0.03884225344910934,0.020463137816056704,0.018895206146146086,0.05144540985229238,0.031921845845782025,0.03167887689342062,0.03923550271671217,40,4
episode_000003,11,44,67.63624964520257,66.40523136264288,85.45436964350105,0.23184630378570137,0.2183445881712684,0.2809428290034024,0.4137922795658811,0.5757452147207583,0.8467220337231625,0.49274918029326026,0.8021890187181776,0.9343956575482028,0.004778503739651251,0.004720877749980408,0.008190628808713254,0.006256370222357232,0.0024822323186300226,0.017489381540704233,0.413965721021999,0.5338755249977112,0.8553328037261964,0.011127599676907261,0.006815826713442441,0.036050071420741854,0.014371920003855954,0.015357487497803086,0.047815827555925436,0.02782939402927108,0.024128317435790615,0.04027551659276413,39,5
episode_000003,12,44,56.879850283973745,53.41439079755932,78.11701045439344,0.19502032697930557,0.18908990319187308,0.2561125761504853,0.4158466663000386,0.5767165865072833,0.8493628079949237,0.49297133792918496,0.8021890187181776,0.9343956575482028,0.004778503739651251,0.004720877749980408,0.008190628808713254,0.006256370222357232,0.0024822323186300226,0.017489381540704233,0.413965721021999,0.5338755249977112,0.8553328037261964,0.009073212942749875,0.005310114611632416,0.031126726616589766,0.010530426019925291,0.011850889497457825,0.04238975237311865,0.020142989106987738,0.018041204220350472,0.03335314777426962,39,5
episode_000003,13,44,46.86140382922949,43.729879988956235,61.20199146803885,0.1612008664468045,0.15298978947631742,0.19321255969481718,0.41684432194341653,0.5764589346134765,0.852219155792092,0.4929124551927276,0.8021890187181776,0.9343956575482028,0.004778503739651251,0.004720877749980408,0.008190628808713254,0.006256370222357232,0.0024822323186300226,0.017489381540704233,0.413965721021999,0.5338755249977112,0.8553328037261964,0.008075557299371849,0.005913893138721316,0.025570951308677727,0.004372771674009009,0.0104467367139367,0.03629859525817541,0.013349858593968528,0.011773395081277165,0.018843179630255013,30,14
episode_000003,14,44,40.55174987760489,39.1845837177932,48.85043598470253,0.13967104335989725,0.14038516801339385,0.1561576906419679,0.4196437104389912,0.5778963315050498,0.8610785094650921,0.4962366707491588,0.8026112159385269,0.9343956575482028,0.0047785041029214746,0.004720877411885397,0.008190629925618339,0.006256370653271525,0.0024822316910914546,0.01748938343670348,0.413965721021999,0.5338755249977112,0.8553328037261964,0.005276168803797307,0.004582019352575378,0.015081122095492696,-0.008601910552750352,0.007320961216982651,0.023754612686466493,0.009954813070252776,0.009903557349794988,0.012268011284529647,28,16
episode_000003,15,44,39.127863632711126,38.866954456914854,44.025824680877236,0.1349905585039876,0.13810051710220517,0.1504886717765261,0.4195114286013318,0.5785362305107584,0.8609114164585455,0.49623667067294935,0.8026112159370781,0.9343956575482028,0.004778503739651251,0.004720877749980408,0.008190628808713254,0.006256370222357232,0.0024822323186300226,0.017489381540704233,0.413965721021999,0.5338755249977112,0.8553328037261964,0.005408450641456467,0.004468916618026203,0.015220122724751418,-0.008276707525424733,0.0072021902497819024,0.024876373336363132,0.009246537565312397,0.00958179345547709,0.011388659592035192,28,16
episode_000003,16,44,41.72581071214772,40.72372275293472,45.92380265960248,0.14389488171300824,0.142195587130605,0.1585362507271483,0.4190371260343223,0.5780385759683992,0.859719117590932,0.49623667067294935,0.8026112159370781,0.9343956575482028,0.004778503739651251,0.004720877749980408,0.008190628808713254,0.006256370222357232,0.0024822323186300226,0.017489381540704233,0.413965721021999,0.5338755249977112,0.8553328037261964,0.00588275320846608,0.004219478697998047,0.018661236941544153,-0.008287165829279197,0.007583580693451357,0.029278314830644022,0.010448956712403343,0.010161419853665143,0.012646865400784121,28,16
episode_000003,17,44,45.011152544362446,43.1562321362698,54.25836944968596,0.15499972594717062,0.15125371915858654,0.17892220485362398,0.4188377723793311,0.5777963525527965,0.8594569855669426,0.4962514404780794,0.8026112159370781,0.9343956575302068,0.004778503739651251,0.004720877749980408,0.008190628808713254,0.006256370222357232,0.0024822323186300226,0.017489381540704233,0.413965721021999,0.5338755249977112,0.8553328037261964,0.006082106863457192,0.003798801102733923,0.02105167992464515,-0.006937976263370935,0.006671872923059792,0.031249362293460294,0.012185612667703249,0.011505030434176151,0.016136896530702535,28,16
episode_000003,18,44,44.77777026356659,42.56025265678383,55.56942733663265,0.1541714669908833,0.15196310702295468,0.17905061665444155,0.41912907680929307,0.5782505050894834,0.8596727314700745,0.49627874242022013,0.8026112159370781,0.9343956575482028,0.004778503739651251,0.004720877749980408,0.008190628808713254,0.006256370222357232,0.0024822323186300226,0.017489381540704233,0.413965721021999,0.5338755249977112,0.8553328037261964,0.005790802433495368,0.003655335671995996,0.02189868702825222,-0.006313158340400771,0.0061823378082415965,0.031107844665434488,0.012117098884298107,0.011613833512499654,0.01616025195733466,28,16
