variant,frame,episode_id,progress,planner_phase,total_energy,sensitive_energy,null_energy,sensitive_ratio
aligned_P4_raw,episode_000003_000000,episode_000003,0,hold,155.18291400359902,14.99696561944426,154.45655641913558,0.0966405722932645
aligned_P4_raw,episode_000003_000001,episode_000003,1,hold,158.5796078642112,15.529610730967487,157.81737300092033,0.09792943077690801
aligned_P4_raw,episode_000003_000002,episode_000003,2,alignment,157.9181829973976,15.235208410947884,157.1815540891314,0.09647532742444834
aligned_P4_raw,episode_000003_000003,episode_000003,3,alignment,159.28028870747738,15.895384981788874,158.48516368107795,0.09979505380594321
aligned_P4_raw,episode_000003_000004,episode_000003,4,alignment,163.1298287228827,15.764362829395083,162.3663323590831,0.09663691154960287
aligned_P4_raw,episode_000003_000005,episode_000003,5,alignment,143.89312799972362,13.03011697040081,143.30194812800877,0.09055412966229935
aligned_P4_raw,episode_000003_000006,episode_000003,6,alignment,150.69492894519533,12.79417039875869,150.1508268828547,0.08490113428708453
aligned_P4_raw,episode_000003_000007,episode_000003,7,alignment,169.69962924452292,17.52728728198806,168.79205658520544,0.10328418135040654
aligned_P4_raw,episode_000003_000008,episode_000003,8,alignment,167.89698288681853,18.942644494003762,166.8249773926867,0.11282301902216574
aligned_P4_raw,episode_000003_000009,episode_000003,9,alignment,162.7364949978347,24.20579163391304,160.92621432058814,0.1487422451505737
aligned_P4_raw,episode_000003_000010,episode_000003,10,alignment,170.39746140173358,23.85772520726257,168.71900841366403,0.14001221034047545
aligned_P4_raw,episode_000003_000011,episode_000003,11,alignment,188.54224213447787,26.444169971003046,186.67855512522263,0.14025594302703648
aligned_P4_raw,episode_000003_000012,episode_000003,12,alignment,203.99911670319617,34.0385115942719,201.13930333013204,0.16685617145977868
aligned_P4_raw,episode_000003_000013,episode_000003,13,alignment,173.65789582281047,20.914738096085,172.39384708271427,0.1204364362299142
aligned_P4_raw,episode_000003_000014,episode_000003,14,alignment,173.86373782970597,22.721219727031528,172.37269362121333,0.13068406333979915
aligned_P4_raw,episode_000003_000015,episode_000003,15,alignment,191.52433837306515,34.04225127403265,188.4746596161828,0.17774373514724096
aligned_P4_raw,episode_000003_000016,episode_000003,16,alignment,194.4270728320837,34.69371190791123,191.30664652359374,0.17844074594423556
aligned_P4_raw,episode_000003_000017,episode_000003,17,alignment,198.1485909413346,36.28653524562407,194.79771931905267,0.18312789948815406
aligned_P4_raw,episode_000003_000018,episode_000003,18,descent_to_grasp,195.4534764541512,35.08663265063997,192.2784170603983,0.17951398607571184
aligned_P4_raw,episode_000003_000019,episode_000003,19,descent_to_grasp,210.41390006431067,42.16460532262825,206.14595654113788,0.20038887787233212
aligned_P4_raw,episode_000003_000020,episode_000003,20,descent_to_grasp,221.56282694653004,48.15917653647495,216.2655312338669,0.21736126587740845
aligned_P4_raw,episode_000003_000021,episode_000003,21,descent_to_grasp,211.77835864396346,45.16410030747139,206.90644560609482,0.2132611688779785
aligned_P4_raw,episode_000003_000022,episode_000003,22,descent_to_grasp,233.54498391118463,60.800523525914215,225.49180882916843,0.26033752687677586
aligned_P4_raw,episode_000003_000023,episode_000003,23,descent_to_grasp,231.23007297573295,62.38199287608047,222.65631276290245,0.26978321666069494
aligned_P4_raw,episode_000003_000024,episode_000003,24,descent_to_grasp,226.79675600093202,58.51880468910306,219.11713312816255,0.2580231116218548
aligned_P4_raw,episode_000003_000025,episode_000003,25,descent_to_grasp,232.75415842150704,60.64061252526631,224.71585252283495,0.2605350337734846
aligned_P4_raw,episode_000003_000026,episode_000003,26,grasp_close,196.40190461453741,26.002654157997494,194.6729824936101,0.1323951221808712
aligned_P4_raw,episode_000003_000027,episode_000003,27,grasp_close,196.24122252106295,22.37469978882079,194.96150960105302,0.11401630860926415
aligned_P4_raw,episode_000003_000028,episode_000003,28,grasp_close,204.32722856958824,33.852966285530854,201.5033324999849,0.1656801519920849
aligned_P4_raw,episode_000003_000029,episode_000003,29,grasp_close,202.028230406967,31.48070713581766,199.56044437613238,0.1558233078238755
aligned_P4_raw,episode_000003_000030,episode_000003,30,grasp_close,205.14135827606614,34.67719508407132,202.1891911464374,0.16904048688906975
aligned_P4_raw,episode_000003_000031,episode_000003,31,grasp_close,203.45030160863925,34.519313010604385,200.50047943564172,0.16966951013425566
aligned_P4_raw,episode_000003_000032,episode_000003,32,grasp_close,203.3194345695584,33.49931435356891,200.54074002936588,0.1647619885648872
aligned_P4_raw,episode_000003_000033,episode_000003,33,grasp_close,203.35271018516238,33.90531287478175,200.5062455349304,0.16673155151907904
aligned_P4_raw,episode_000003_000034,episode_000003,34,grasp_close,203.54514039402747,34.32788974912845,200.62955954543696,0.1686500089497382
aligned_P4_raw,episode_000003_000035,episode_000003,35,grasp_close,201.08179049662124,32.822939965894214,198.38483077423632,0.1632317868506633
aligned_P4_raw,episode_000003_000036,episode_000003,36,lift,203.12190019856897,34.426454834457644,200.18322993649707,0.16948667180054366
aligned_P4_raw,episode_000003_000037,episode_000003,37,lift,207.80308035480823,41.37965365143143,203.64146058363082,0.1991291639218185
aligned_P4_raw,episode_000003_000038,episode_000003,38,lift,214.06506583561952,45.632898462175916,209.14466521799895,0.21317302888280426
aligned_P4_raw,episode_000003_000039,episode_000003,39,lift,189.28495228473562,34.01193646988913,186.20413888794974,0.179686425462527
aligned_P4_raw,episode_000003_000040,episode_000003,40,lift,172.64801638288955,18.17607508587873,171.68857811578206,0.10527821556645517
aligned_P4_raw,episode_000003_000041,episode_000003,41,lift,184.7282390668391,21.892762950354587,183.4263591721071,0.11851335270095473
aligned_P4_raw,episode_000003_000042,episode_000003,42,lift,168.35212245290242,15.150847870956813,167.66898622938047,0.08999499174829446
aligned_P4_raw,episode_000003_000043,episode_000003,43,lift,171.71704377676306,15.858260285945434,170.98321176107896,0.09235111400218149
aligned_P4_raw,episode_000004_000000,episode_000004,0,hold,173.05371007672778,18.853959038530412,172.02358791716202,0.1089485976935775
aligned_P4_raw,episode_000004_000001,episode_000004,1,hold,170.12476906818955,18.233090229025606,169.1448830772159,0.10717481251491018
aligned_P4_raw,episode_000004_000002,episode_000004,2,alignment,164.87823135481767,16.671600877956557,164.0331945029996,0.10111462708548408
aligned_P4_raw,episode_000004_000003,episode_000004,3,alignment,160.31154647669302,15.915185583007789,159.51958751704234,0.09927660192163155
aligned_P4_raw,episode_000004_000004,episode_000004,4,alignment,141.75297319534133,11.657945040621934,141.2727777285808,0.08224127351852306
aligned_P4_raw,episode_000004_000005,episode_000004,5,alignment,131.3347869149843,10.687103777131163,130.89924395068584,0.08137298600140985
aligned_P4_raw,episode_000004_000006,episode_000004,6,alignment,123.38281712087543,10.68577126980957,122.9192167769251,0.08660664036663188
aligned_P4_raw,episode_000004_000007,episode_000004,7,alignment,122.09615374013174,9.47370198626304,121.72805645704429,0.07759214107945427
aligned_P4_raw,episode_000004_000008,episode_000004,8,alignment,128.66766621386043,10.82685363089485,128.21133947267137,0.08414587712269046
aligned_P4_raw,episode_000004_000009,episode_000004,9,alignment,123.68040427338889,10.300582652927265,123.2507216945975,0.08328386953003793
aligned_P4_raw,episode_000004_000010,episode_000004,10,alignment,144.3990439285167,19.494792949702294,143.07703147367133,0.13500638521784808
aligned_P4_raw,episode_000004_000011,episode_000004,11,alignment,138.88479254730444,17.073321430213774,137.83137268506178,0.12293153999851039
aligned_P4_raw,episode_000004_000012,episode_000004,12,alignment,153.62731007528356,17.582602783471835,152.61783146253248,0.11444972104800671
aligned_P4_raw,episode_000004_000013,episode_000004,13,alignment,210.06811769319899,27.55280247170614,208.2533484655621,0.1311612765148234
aligned_P4_raw,episode_000004_000014,episode_000004,14,alignment,193.03758250504717,19.25795807920521,192.07456705668366,0.09976273961419761
aligned_P4_raw,episode_000004_000015,episode_000004,15,alignment,204.14822096619076,19.528112093765415,203.21207877907744,0.09565653818261531
aligned_P4_raw,episode_000004_000016,episode_000004,16,alignment,206.64862059333447,16.38458206890651,205.99805305768103,0.07928715914900716
aligned_P4_raw,episode_000004_000017,episode_000004,17,alignment,195.1193790138292,16.987982803073503,194.3784466113072,0.08706455959902103
aligned_P4_raw,episode_000004_000018,episode_000004,18,alignment,197.88990779997155,18.373303838814408,197.03511695920565,0.09284608822692599
aligned_P4_raw,episode_000004_000019,episode_000004,19,descent_to_grasp,197.17870881147783,18.718242042843627,196.28823353269823,0.09493034088553699
aligned_P4_raw,episode_000004_000020,episode_000004,20,descent_to_grasp,202.09378597098313,22.555003499686443,200.83119813717857,0.11160661566766292
aligned_P4_raw,episode_000004_000021,episode_000004,21,descent_to_grasp,214.42652428400223,27.585418368597498,212.6447248580299,0.1286474164551646
aligned_P4_raw,episode_000004_000022,episode_000004,22,descent_to_grasp,251.18528515752072,44.894170274028845,247.1407715353165,0.17872930034844706
aligned_P4_raw,episode_000004_000023,episode_000004,23,descent_to_grasp,241.47722744778483,63.6202245272613,232.9457413368402,0.26346262626780426
aligned_P4_raw,episode_000004_000024,episode_000004,24,descent_to_grasp,236.9740471224751,61.73490281117157,228.79139141257096,0.26051334971405193
aligned_P4_raw,episode_000004_000025,episode_000004,25,descent_to_grasp,237.25891528142554,57.715235518734175,230.13201530759622,0.24325844805568228
aligned_P4_raw,episode_000004_000026,episode_000004,26,descent_to_grasp,235.12202975866896,54.84448631737944,228.63606714256434,0.23325966679375915
aligned_P4_raw,episode_000004_000027,episode_000004,27,grasp_close,208.4313725335372,30.986573774089226,206.1151845497005,0.14866559384721895
aligned_P4_raw,episode_000004_000028,episode_000004,28,grasp_close,199.80546908664198,28.109940296421104,197.8182416600266,0.1406865408885867
aligned_P4_raw,episode_000004_000029,episode_000004,29,grasp_close,207.09648591455246,37.17702471754743,203.7322343452486,0.17951547827270517
aligned_P4_raw,episode_000004_000030,episode_000004,30,grasp_close,210.39135420335626,45.58475544838445,205.39365129972518,0.21666648622986648
aligned_P4_raw,episode_000004_000031,episode_000004,31,grasp_close,211.813572182423,44.92749170842922,206.99398505625118,0.2121086540655465
aligned_P4_raw,episode_000004_000032,episode_000004,32,grasp_close,211.53998542510143,46.44711606972531,206.37788360785558,0.2195666033368927
aligned_P4_raw,episode_000004_000033,episode_000004,33,grasp_close,211.5844571707521,45.426530255487194,206.65046059757316,0.21469691518421527
aligned_P4_raw,episode_000004_000034,episode_000004,34,grasp_close,211.57410353345728,45.49909614869469,206.6238939126788,0.21505040261933422
aligned_P4_raw,episode_000004_000035,episode_000004,35,grasp_close,210.7329136063519,45.549542871511626,205.75130624425816,0.21614821383145663
aligned_P4_raw,episode_000004_000036,episode_000004,36,grasp_close,210.60192021229756,44.46721893893787,205.85391722516118,0.21114346390627695
aligned_P4_raw,episode_000004_000037,episode_000004,37,lift,208.36102686349054,43.77234444236188,203.71131381842162,0.2100793276999911
aligned_P4_raw,episode_000004_000038,episode_000004,38,lift,205.71664406436994,38.75754147143617,202.0326474216397,0.18840255560123131
aligned_P4_raw,episode_000004_000039,episode_000004,39,lift,183.63061504515113,27.85834520692857,181.50513872668202,0.15170860915582488
aligned_P4_raw,episode_000004_000040,episode_000004,40,lift,173.55011951446912,26.727828294682492,171.47964071030847,0.1540063952099679
aligned_P4_raw,episode_000004_000041,episode_000004,41,lift,170.68659488545225,15.740403836614808,169.95926971086567,0.09221816070077554
aligned_P4_raw,episode_000004_000042,episode_000004,42,lift,170.90283269102395,14.478222233326616,170.28845910037043,0.08471610449840737
aligned_P4_raw,episode_000004_000043,episode_000004,43,lift,166.9396480291892,13.391486362262679,166.4016651873379,0.08021753082839371
aligned_P4_raw,episode_000004_000044,episode_000004,44,lift,167.12403195667338,13.893718532702197,166.54550922432352,0.08313417507964456
aligned_P4_raw,episode_000005_000000,episode_000005,0,hold,161.77835184648788,20.909631776047156,160.42139017336856,0.12924863887776772
aligned_P4_raw,episode_000005_000001,episode_000005,1,hold,158.81034187498724,18.988525630768557,157.67105181617828,0.11956731159055117
aligned_P4_raw,episode_000005_000002,episode_000005,2,alignment,159.95467767704125,18.424430690857754,158.89002254541955,0.11518531973199221
aligned_P4_raw,episode_000005_000003,episode_000005,3,alignment,164.6554572621835,20.037063801093574,163.43174624426442,0.12169085758990812
aligned_P4_raw,episode_000005_000004,episode_000005,4,alignment,202.9818013350892,27.969049589413853,201.04562650876673,0.13779092216864114
aligned_P4_raw,episode_000005_000005,episode_000005,5,alignment,169.5043668554353,21.689188245919294,168.11100349559237,0.12795651609623301
aligned_P4_raw,episode_000005_000006,episode_000005,6,alignment,166.14213534254637,26.334522087137675,164.04176932300825,0.15850598063424445
aligned_P4_raw,episode_000005_000007,episode_000005,7,alignment,166.36765345435165,23.73798060625476,164.66543168693397,0.14268386981107503
aligned_P4_raw,episode_000005_000008,episode_000005,8,alignment,170.15828166921952,27.119030762347098,167.9833295036514,0.15937532100297852
aligned_P4_raw,episode_000005_000009,episode_000005,9,alignment,176.86898590540542,25.4204289853505,175.03268256359226,0.14372462676382433
aligned_P4_raw,episode_000005_000010,episode_000005,10,alignment,170.42245815402356,27.974666301963914,168.11077386221763,0.1641489426040382
aligned_P4_raw,episode_000005_000011,episode_000005,11,alignment,170.99386464293696,26.31204356052171,168.95732629630552,0.1538771207695992
aligned_P4_raw,episode_000005_000012,episode_000005,12,alignment,196.31286171023262,20.38636357996875,195.25146824760688,0.10384629617421613
aligned_P4_raw,episode_000005_000013,episode_000005,13,alignment,189.971461852903,23.448005258851612,188.51882496957657,0.12342909313930354
aligned_P4_raw,episode_000005_000014,episode_000005,14,alignment,187.0442031309923,23.756694059267346,185.5293869236954,0.12701112176478344
aligned_P4_raw,episode_000005_000015,episode_000005,15,alignment,198.9506635527326,26.894614450331666,197.12444354173994,0.13518233098631083
aligned_P4_raw,episode_000005_000016,episode_000005,16,alignment,200.67123559265474,26.456041927538166,198.91963864789992,0.13183773872425664
aligned_P4_raw,episode_000005_000017,episode_000005,17,descent_to_grasp,199.4253480154964,26.691424161754874,197.63106361935905,0.13384168275178746
aligned_P4_raw,episode_000005_000018,episode_000005,18,descent_to_grasp,208.33842409911358,30.92510468312405,206.0304270161083,0.14843687532364142
aligned_P4_raw,episode_000005_000019,episode_000005,19,descent_to_grasp,205.04283476048698,36.83649800763348,201.70680826672654,0.179652695743612
aligned_P4_raw,episode_000005_000020,episode_000005,20,descent_to_grasp,199.2427127792995,35.598149664879436,196.03680862555197,0.1786672604900305
aligned_P4_raw,episode_000005_000021,episode_000005,21,descent_to_grasp,226.9293641622152,44.8939202356609,222.4443126828407,0.19783213336626423
aligned_P4_raw,episode_000005_000022,episode_000005,22,descent_to_grasp,275.5546882605769,88.81838421032312,260.8480033441911,0.3223257959100027
aligned_P4_raw,episode_000005_000023,episode_000005,23,descent_to_grasp,273.1087927477093,82.19045908306187,260.4479623875502,0.30094402401385606
aligned_P4_raw,episode_000005_000024,episode_000005,24,descent_to_grasp,260.13934451363826,71.600336112931,250.09172403840293,0.2752383967400103
aligned_P4_raw,episode_000005_000025,episode_000005,25,grasp_close,201.48956098029316,25.10927151855286,199.91890272767822,0.12461822536309308
aligned_P4_raw,episode_000005_000026,episode_000005,26,grasp_close,209.2875814440301,33.55031398754934,206.5808998383645,0.1603072373241683
aligned_P4_raw,episode_000005_000027,episode_000005,27,grasp_close,205.3994418102387,35.91019921478712,202.2359717960975,0.17483104578231176
aligned_P4_raw,episode_000005_000028,episode_000005,28,grasp_close,217.5295352489516,52.70239814037916,211.0487051272237,0.24227697668762047
aligned_P4_raw,episode_000005_000029,episode_000005,29,grasp_close,220.065469057131,52.71069758646899,213.6595259549241,0.2395228011568903
aligned_P4_raw,episode_000005_000030,episode_000005,30,grasp_close,220.12714337864392,52.46600737703881,213.78324845963624,0.23834410682734958
aligned_P4_raw,episode_000005_000031,episode_000005,31,grasp_close,217.42954221401354,51.479688382992705,211.24736095720925,0.2367649209890798
aligned_P4_raw,episode_000005_000032,episode_000005,32,grasp_close,216.51797481760983,49.52895909797625,210.77693334373694,0.22875218161308963
aligned_P4_raw,episode_000005_000033,episode_000005,33,grasp_close,218.35628135508,51.324537498631386,212.23868039961621,0.23504951256781115
aligned_P4_raw,episode_000005_000034,episode_000005,34,grasp_close,214.14441949765134,49.84488674170466,208.26262186886228,0.23276294968896608
aligned_P4_raw,episode_000005_000035,episode_000005,35,lift,214.18424672235608,50.76708860440132,208.08073975900788,0.23702531526611273
aligned_P4_raw,episode_000005_000036,episode_000005,36,lift,216.91157909433352,51.933735365404054,210.60275467380168,0.2394235272374205
aligned_P4_raw,episode_000005_000037,episode_000005,37,lift,234.0629168196737,67.38202081608567,224.15421544301608,0.2878799501075944
aligned_P4_raw,episode_000005_000038,episode_000005,38,lift,199.63776607319429,56.17108288431274,191.572563511321,0.2813650141913451
aligned_P4_raw,episode_000005_000039,episode_000005,39,lift,190.13282045760863,30.634482042925466,187.64865553775468,0.16112148323048534
aligned_P4_raw,episode_000005_000040,episode_000005,40,lift,198.382018757543,41.10248799968916,194.077332129627,0.20718857614773786
aligned_P4_raw,episode_000005_000041,episode_000005,41,lift,191.25227903598,43.29522411981271,186.28729909704404,0.22637755920109923
aligned_P4_raw,episode_000005_000042,episode_000005,42,lift,188.8691242171418,39.90882423244724,184.6045281972622,0.21130412076546867
original_P0_condition_specific_progress_phase,episode_000001_000000,episode_000001,0,hold,202.70703617204512,37.23411767928926,199.258031191467,0.18368438699723902
original_P0_condition_specific_progress_phase,episode_000001_000001,episode_000001,1,hold,200.20290003502726,36.14649618588401,196.91275224301495,0.1805493136191327
original_P0_condition_specific_progress_phase,episode_000001_000002,episode_000001,2,alignment,201.89438997018294,38.07717501259769,198.2712118399752,0.1885994703380375
original_P0_condition_specific_progress_phase,episode_000001_000003,episode_000001,3,alignment,201.22572365536834,39.743796325859634,197.26181210319257,0.1975085272593047
original_P0_condition_specific_progress_phase,episode_000001_000004,episode_000001,4,alignment,193.99350589221157,39.638271145845096,189.90073140701696,0.20432782511734837
original_P0_condition_specific_progress_phase,episode_000001_000005,episode_000001,5,alignment,178.23367863786987,33.27778828513059,175.0994945956084,0.1867087552669743
original_P0_condition_specific_progress_phase,episode_000001_000006,episode_000001,6,alignment,188.32866877829588,28.2038896882188,186.2048014694032,0.14975887564638904
original_P0_condition_specific_progress_phase,episode_000001_000007,episode_000001,7,alignment,201.0690096801809,31.679942104679125,198.55761864509972,0.1575575577512867
original_P0_condition_specific_progress_phase,episode_000001_000008,episode_000001,8,alignment,231.2951586703845,25.359009135814645,229.90078529663185,0.10963916962893899
original_P0_condition_specific_progress_phase,episode_000001_000009,episode_000001,9,alignment,214.15934057849893,24.487218030500394,212.7547868090028,0.11434111612575096
original_P0_condition_specific_progress_phase,episode_000001_000010,episode_000001,10,alignment,203.97367548748966,34.23748448672934,201.07972286607296,0.16785246627979322
original_P0_condition_specific_progress_phase,episode_000001_000011,episode_000001,11,alignment,197.24463992922722,23.997095572800294,195.77943555154198,0.12166158523451194
original_P0_condition_specific_progress_phase,episode_000001_000012,episode_000001,12,alignment,237.33290820313664,33.343534306049115,234.9789736043202,0.1404926714904193
original_P0_condition_specific_progress_phase,episode_000001_000013,episode_000001,13,alignment,229.26582375840246,35.04829252323422,226.5710377228843,0.15287185830264732
original_P0_condition_specific_progress_phase,episode_000001_000014,episode_000001,14,alignment,230.85238470224814,31.422236394239214,228.70388405687237,0.1361139779204248
original_P0_condition_specific_progress_phase,episode_000001_000015,episode_000001,15,alignment,258.4179164119843,52.21923660630886,253.08688399631785,0.2020728180590158
original_P0_condition_specific_progress_phase,episode_000001_000016,episode_000001,16,alignment,255.57887092691803,25.41477263354872,254.3121086308382,0.09944003798661429
original_P0_condition_specific_progress_phase,episode_000001_000017,episode_000001,17,alignment,250.26555807666784,28.788192416722623,248.60428302184127,0.11503058046806215
original_P0_condition_specific_progress_phase,episode_000001_000018,episode_000001,18,alignment,256.33305938296934,30.201604599886167,254.54763878736927,0.11782173034015116
original_P0_condition_specific_progress_phase,episode_000001_000019,episode_000001,19,alignment,255.66119976920015,29.213638818680334,253.98663818082747,0.11426700197391368
original_P0_condition_specific_progress_phase,episode_000001_000020,episode_000001,20,descent_to_grasp,261.9816853292628,46.17947197417095,257.87954516818047,0.17626984846720048
original_P0_condition_specific_progress_phase,episode_000001_000021,episode_000001,21,descent_to_grasp,246.1126557243338,47.54847544060185,241.475841008907,0.19319801048289045
original_P0_condition_specific_progress_phase,episode_000001_000022,episode_000001,22,descent_to_grasp,227.6605614532728,43.461364008385026,223.473580272367,0.1909042292215617
original_P0_condition_specific_progress_phase,episode_000001_000023,episode_000001,23,descent_to_grasp,212.66879716820097,33.476350948099736,210.0175021662934,0.15741073158759203
original_P0_condition_specific_progress_phase,episode_000001_000024,episode_000001,24,descent_to_grasp,251.49634230259767,34.350874109417575,249.13937392452507,0.13658597892484248
original_P0_condition_specific_progress_phase,episode_000001_000025,episode_000001,25,descent_to_grasp,230.5986280535689,33.5177173605265,228.14970936454876,0.1453508966789699
original_P0_condition_specific_progress_phase,episode_000001_000026,episode_000001,26,descent_to_grasp,209.30377998115142,32.81499033563564,206.71538095572467,0.1567816421595002
original_P0_condition_specific_progress_phase,episode_000001_000027,episode_000001,27,descent_to_grasp,212.6746656241581,31.629197974809856,210.30955098097124,0.14872104245225642
original_P0_condition_specific_progress_phase,episode_000001_000028,episode_000001,28,grasp_close,238.75474348009345,40.19354735549006,235.34720369111506,0.16834659186087023
original_P0_condition_specific_progress_phase,episode_000001_000029,episode_000001,29,grasp_close,237.96586223247076,39.06464089177336,234.7375245248191,0.1641606931569487
original_P0_condition_specific_progress_phase,episode_000001_000030,episode_000001,30,grasp_close,241.6182359795092,37.66055224970911,238.66515196420428,0.15586800432109343
original_P0_condition_specific_progress_phase,episode_000001_000031,episode_000001,31,grasp_close,223.3570972937695,39.5360684295589,219.83014398537716,0.1770083373601478
original_P0_condition_specific_progress_phase,episode_000001_000032,episode_000001,32,grasp_close,223.58909300801406,38.73027421490755,220.2091014726331,0.1732207671396536
original_P0_condition_specific_progress_phase,episode_000001_000033,episode_000001,33,grasp_close,221.53851594045287,39.00537007699414,218.07772731357738,0.1760658633620095
original_P0_condition_specific_progress_phase,episode_000001_000034,episode_000001,34,grasp_close,222.6890810679573,39.30529960829965,219.19288366549006,0.1765030392141453
original_P0_condition_specific_progress_phase,episode_000001_000035,episode_000001,35,grasp_close,222.72284519463557,39.19882979323331,219.24624857551092,0.1759982446299022
original_P0_condition_specific_progress_phase,episode_000001_000036,episode_000001,36,grasp_close,288.3140475896589,43.482130782829806,285.01630539342307,0.150815165429315
original_P0_condition_specific_progress_phase,episode_000001_000037,episode_000001,37,grasp_close,286.01355444005463,43.65335655895491,282.6625864605552,0.1526268803743152
original_P0_condition_specific_progress_phase,episode_000001_000038,episode_000001,38,lift,218.13173474743837,42.016629604016934,214.04685594664934,0.19262043486091313
original_P0_condition_specific_progress_phase,episode_000001_000039,episode_000001,39,lift,214.7418429916939,37.873635005008715,211.37560621551555,0.17636821253542864
original_P0_condition_specific_progress_phase,episode_000001_000040,episode_000001,40,lift,213.10614774337935,29.91618223685876,210.99585836313017,0.1403816011581401
original_P0_condition_specific_progress_phase,episode_000001_000041,episode_000001,41,lift,224.09514581044127,21.914715510949733,223.02102954626739,0.09779201344007274
original_P0_condition_specific_progress_phase,episode_000001_000042,episode_000001,42,lift,246.7251033089738,35.100854296925476,244.21549219992124,0.14226705684248386
original_P0_condition_specific_progress_phase,episode_000001_000043,episode_000001,43,lift,261.8880152429663,45.495168683475484,257.9060335749481,0.17371993384755466
original_P0_condition_specific_progress_phase,episode_000001_000044,episode_000001,44,lift,254.83933568838452,38.6486791641964,251.8915770980843,0.15165900138531083
original_P0_condition_specific_progress_phase,episode_000001_000045,episode_000001,45,lift,258.30693647736103,39.24269674365531,255.30860577858502,0.15192273687584337
original_P0_condition_specific_progress_phase,episode_000002_000000,episode_000002,0,hold,265.639546125623,66.60640044987325,257.15356479142594,0.25073977659325836
original_P0_condition_specific_progress_phase,episode_000002_000001,episode_000002,1,hold,267.09961185537753,68.78214567669026,258.0914936401506,0.2575149593026467
original_P0_condition_specific_progress_phase,episode_000002_000002,episode_000002,2,alignment,265.0855187916375,67.15612069655846,256.43788278259683,0.253337568203205
original_P0_condition_specific_progress_phase,episode_000002_000003,episode_000002,3,alignment,263.8134243877814,65.70666330232291,255.49981856135014,0.24906489673452012
original_P0_condition_specific_progress_phase,episode_000002_000004,episode_000002,4,alignment,261.0577400686161,59.948900164770194,254.08123311013654,0.22963847058897122
original_P0_condition_specific_progress_phase,episode_000002_000005,episode_000002,5,alignment,209.95005673782964,34.75821796410442,207.05287394329423,0.16555469669392828
original_P0_condition_specific_progress_phase,episode_000002_000006,episode_000002,6,alignment,182.97402555028117,19.867268270870056,181.8922364410538,0.10857971895803616
original_P0_condition_specific_progress_phase,episode_000002_000007,episode_000002,7,alignment,183.3877635135334,20.02844882131084,182.29079253848172,0.10921365982977815
original_P0_condition_specific_progress_phase,episode_000002_000008,episode_000002,8,alignment,177.559823302455,23.103791716260666,176.05029298337075,0.13011835271375397
original_P0_condition_specific_progress_phase,episode_000002_000009,episode_000002,9,alignment,171.04219560680983,33.56459375749857,167.71657856005854,0.1962357512917838
original_P0_condition_specific_progress_phase,episode_000002_000010,episode_000002,10,alignment,176.35728258547675,31.686714924612275,173.48729987587004,0.17967341331228764
original_P0_condition_specific_progress_phase,episode_000002_000011,episode_000002,11,alignment,173.34694617197664,29.489628438089582,170.8201556073919,0.17011911135044208
original_P0_condition_specific_progress_phase,episode_000002_000012,episode_000002,12,alignment,208.3587857894396,29.464359763255224,206.2649633830017,0.1414116503492726
original_P0_condition_specific_progress_phase,episode_000002_000013,episode_000002,13,alignment,208.6594910608704,30.28225545789273,206.45040134173726,0.14512762062214918
original_P0_condition_specific_progress_phase,episode_000002_000014,episode_000002,14,alignment,220.99038967733657,24.444233545149906,219.63431374931204,0.1106122016475034
original_P0_condition_specific_progress_phase,episode_000002_000015,episode_000002,15,alignment,236.70246921019213,28.388296095077493,234.99396497574182,0.1199324037041145
original_P0_condition_specific_progress_phase,episode_000002_000016,episode_000002,16,alignment,268.66338206145986,29.050088322154096,267.088197472627,0.10812820154072411
original_P0_condition_specific_progress_phase,episode_000002_000017,episode_000002,17,alignment,261.4846757462259,36.3052453105141,258.95205118525763,0.13884272646917478
original_P0_condition_specific_progress_phase,episode_000002_000018,episode_000002,18,alignment,255.50356248559459,48.720456224398625,250.81544527424262,0.19068405837646787
original_P0_condition_specific_progress_phase,episode_000002_000019,episode_000002,19,alignment,250.2801437597961,47.46773139037467,245.73759345504186,0.18965839909350282
original_P0_condition_specific_progress_phase,episode_000002_000020,episode_000002,20,alignment,250.23950499143794,64.11856248382175,241.88555104298425,0.2562287776504976
original_P0_condition_specific_progress_phase,episode_000002_000021,episode_000002,21,descent_to_grasp,249.96209091112956,68.21652055818979,240.4736019100597,0.2729074649261243
original_P0_condition_specific_progress_phase,episode_000002_000022,episode_000002,22,descent_to_grasp,257.6218622315192,72.13758518819101,247.31597745162426,0.2800134451452825
original_P0_condition_specific_progress_phase,episode_000002_000023,episode_000002,23,descent_to_grasp,228.43211162137132,59.59278751013703,220.52194742603353,0.26087745320549643
original_P0_condition_specific_progress_phase,episode_000002_000024,episode_000002,24,descent_to_grasp,339.48648467406207,78.38439216071421,330.3134274321096,0.23089105369237414
original_P0_condition_specific_progress_phase,episode_000002_000025,episode_000002,25,descent_to_grasp,262.68568228921316,45.402909877762255,258.73218480579726,0.17284120505576053
original_P0_condition_specific_progress_phase,episode_000002_000026,episode_000002,26,descent_to_grasp,199.78097077385257,26.043452286663904,198.07618452589193,0.13036002470998345
original_P0_condition_specific_progress_phase,episode_000002_000027,episode_000002,27,descent_to_grasp,183.79860093015395,24.616636243030268,182.14265542140402,0.13393266389652733
