frame,episode_id,heldout_episode,planner_phase,progress,subspace_method,rank_k,delta_hidden_norm,shift_norm,hidden_after_gap,repr_gap_reduction_ratio,raw_gap_first_l2,raw_gap_first_translation_l2,raw_gap_first_rotation_l2,raw_gap_first_gripper_abs,raw_gap_chunk_mean_l2,raw_gap_chunk_max_l2,gap_to_sim_first_l2,gap_to_sim_first_translation_l2,gap_to_sim_first_rotation_l2,gap_to_sim_first_gripper_abs,gap_to_sim_chunk_mean_l2,gap_to_sim_chunk_max_l2,action_gap_reduction,action_gap_reduction_ratio
episode_000004_000005,episode_000004,episode_000004,alignment,5,random_basis,4,216.2557407768134,0.7348492912092586,216.25449224339255,5.773411685528126e-06,0.4006952683066972,0.0047677729358312345,0.014876619129284391,0.400390625,0.7308778624741312,0.9011290261227888,0.4020407666460662,0.004777680110407588,0.014913368480374055,0.40173566341400146,0.7311817272247054,0.9026768137940835,-0.0003038647505742009,-0.00041575311851090025
episode_000004_000005,episode_000004,episode_000004,alignment,5,random_basis,8,216.2557407768134,1.6772332666091514,216.24923654777996,3.0076561251457562e-05,0.4006952683066972,0.0047677729358312345,0.014876619129284391,0.400390625,0.7308778624741312,0.9011290261227888,0.4020024171898828,0.0047761801580374665,0.014914032275246644,0.4016972780227661,0.7312123809260973,0.902666376340388,-0.00033451845196608154,-0.00045769405415247685
episode_000004_000005,episode_000004,episode_000004,alignment,5,random_basis,16,216.2557407768134,2.233374428576874,216.24420791685984,5.332972855263186e-05,0.4006952683066972,0.0047677729358312345,0.014876619129284391,0.400390625,0.7308778624741312,0.9011290261227888,0.40200447550984936,0.004776111044690566,0.014904513799597525,0.4016996920108795,0.731221823851464,0.902644304869418,-0.00034396137733272436,-0.00047061403141745664
episode_000004_000005,episode_000004,episode_000004,alignment,5,random_basis,32,216.2557407768134,3.30593076591471,216.23047019488095,0.00011685508020127351,0.4006952683066972,0.0047677729358312345,0.014876619129284391,0.400390625,0.7308778624741312,0.9011290261227888,0.40151431529001913,0.004770304543758791,0.014897112105072509,0.4012095034122467,0.7311025232345639,0.9027885156654771,-0.00022466076043270444,-0.0003073848203203119
episode_000004_000005,episode_000004,episode_000004,alignment,5,random_basis,64,216.2557407768134,4.264806411845664,216.2136832977918,0.00019448028926560406,0.4006952683066972,0.0047677729358312345,0.014876619129284391,0.400390625,0.7308778624741312,0.9011290261227888,0.40180361267596026,0.004778936890305108,0.01490203859821583,0.4014987349510193,0.7308386592153109,0.9022704653931019,3.92032588203417e-05,5.363859111511845e-05
episode_000004_000005,episode_000004,episode_000004,alignment,5,random_basis,128,216.2557407768134,6.428565368907388,216.16016970345393,0.00044193542800842435,0.4006952683066972,0.0047677729358312345,0.014876619129284391,0.400390625,0.7308778624741312,0.9011290261227888,0.40187660978444384,0.0047829399184525405,0.014894517275036838,0.40157201886177063,0.7305483555784187,0.9016044998557565,0.0003295068957125391,0.00045083715437365806
episode_000004_000006,episode_000004,episode_000004,alignment,6,sensitive_basis,1,209.02764374319233,41.071902666230685,204.95281081313962,0.019494229840044387,0.48323374064363867,0.005007538092174216,0.01302462132933336,0.4830322265625,0.7531342060978531,0.9086788735525256,0.0043402390453539195,0.001794078111046114,0.0038404731998815376,0.0009325901046395302,0.2972260848951233,0.6393450992379354,0.4559081212027298,0.6053477819907899
episode_000004_000006,episode_000004,episode_000004,alignment,6,sensitive_basis,2,209.02764374319233,46.95541568455826,203.6854064156813,0.025557563735801342,0.48323374064363867,0.005007538092174216,0.01302462132933336,0.4830322265625,0.7531342060978531,0.9086788735525256,0.021498885680425878,0.0013957310685329654,0.005544800556594595,0.020724603906273842,0.07781847084421822,0.20267379534160418,0.6753157352536349,0.8966738328784559
episode_000004_000006,episode_000004,episode_000004,alignment,6,sensitive_basis,4,209.02764374319233,47.85711069000612,203.47543538529519,0.02656207695054195,0.48323374064363867,0.005007538092174216,0.01302462132933336,0.4830322265625,0.7531342060978531,0.9086788735525256,0.006638988588220494,0.0011231519995377238,0.0033663918835112093,0.005610891617834568,0.07275978019222304,0.17486546530692487,0.68037442590563,0.9033906844183763
episode_000004_000006,episode_000004,episode_000004,alignment,6,sensitive_basis,8,209.02764374319233,50.20879249793331,202.907942192341,0.02927699629226972,0.48323374064363867,0.005007538092174216,0.01302462132933336,0.4830322265625,0.7531342060978531,0.9086788735525256,0.010439018727890643,0.0019349169784364307,0.007643836926728704,0.006841123104095459,0.058816985432478354,0.20833701118947062,0.6943172206653747,0.9219037125704042
