planner_phase,direction,alpha,count,gap_to_sim_chunk_mean_l2_mean,gap_to_sim_chunk_mean_l2_p50,gap_to_sim_chunk_mean_l2_p90,gap_to_sim_chunk_max_l2_mean,gap_to_sim_chunk_max_l2_p50,gap_to_sim_chunk_max_l2_p90,gap_to_sim_first_translation_l2_mean,gap_to_sim_first_translation_l2_p50,gap_to_sim_first_translation_l2_p90,gap_to_sim_first_rotation_l2_mean,gap_to_sim_first_rotation_l2_p50,gap_to_sim_first_rotation_l2_p90,gap_to_sim_first_gripper_abs_mean,gap_to_sim_first_gripper_abs_p50,gap_to_sim_first_gripper_abs_p90,change_from_real_chunk_mean_l2_mean,change_from_real_chunk_mean_l2_p50,change_from_real_chunk_mean_l2_p90,change_from_real_first_translation_l2_mean,change_from_real_first_translation_l2_p50,change_from_real_first_translation_l2_p90,change_from_real_first_rotation_l2_mean,change_from_real_first_rotation_l2_p50,change_from_real_first_rotation_l2_p90,change_from_real_first_gripper_abs_mean,change_from_real_first_gripper_abs_p50,change_from_real_first_gripper_abs_p90,gap_reduction_chunk_mean_l2_mean,gap_reduction_chunk_mean_l2_p50,gap_reduction_chunk_mean_l2_p90,gap_reduction_ratio_chunk_mean_l2_mean,gap_reduction_ratio_chunk_mean_l2_p50,gap_reduction_ratio_chunk_mean_l2_p90,improved_count,worsened_count
hold,random,0.5,10,0.681668368127174,0.7316705095098565,0.7686840813230863,0.8523407086118917,0.8805419418082832,0.9118932975551868,0.0044794164470470434,0.004798607195387637,0.005097696053052533,0.015051537810576485,0.015568979599010085,0.01792735272264579,0.4126774981617928,0.43884947896003723,0.5234823942184448,0.008097404265145335,0.007688107174194166,0.009567640964942168,0.00015906734986331983,0.00014676311805852368,0.00023286265426092852,0.0002965866835967268,0.00029874583756782396,0.0004498643551501592,0.011020202934741975,0.011546701192855835,0.021051454544067382,0.0036422153535475067,0.005252682489505056,0.008511425035412213,0.004290757319732981,0.006948400953847102,0.012182045735086537,9,1
hold,random,0.75,10,0.6778578238726465,0.7283028013219314,0.763338074591419,0.850873176588203,0.8786438819624556,0.9079706562698565,0.0044750325164889014,0.0047222643845331,0.005174517941512437,0.01512829471616398,0.01549020582993451,0.01815188247753555,0.40874240845441817,0.42876072227954865,0.5218786895275116,0.013098701038968378,0.013303435545729334,0.015047306898190067,0.0002478790097341067,0.00022100386232772848,0.00032439946635790814,0.00044222680673024407,0.0004651202305308641,0.0006709782509444201,0.016850720345973968,0.0167391300201416,0.03352076113224029,0.007452759608074988,0.01025269498983683,0.014388763126733638,0.0095086850803921,0.013590857089925114,0.021098114820040505,9,1
hold,random,1.0,10,0.6732135775503284,0.724190447770702,0.757075102367491,0.8487283946470068,0.8763548664668706,0.9037597509714764,0.004464683244529631,0.004638464129488262,0.005239904838573603,0.015211098107345953,0.015421774492224018,0.018380293126250093,0.40380563735961916,0.42161925137043,0.5201406896114349,0.01862130158376518,0.01880352290283702,0.021453858922188113,0.00034651077660869187,0.0003123734156621708,0.00044756786178299745,0.000583591470722417,0.0006313253343618696,0.0008748676961061172,0.023424631357192992,0.02167440950870514,0.04672388434410095,0.01209700593039309,0.01617622269122948,0.02115142251433404,0.01600363587483896,0.02133279574204511,0.03115459800696414,9,1
hold,random,1.5,10,0.6624551869190041,0.7145139258353701,0.7427160260876362,0.8430476088148395,0.8702242643494563,0.895198710795836,0.004436362324242176,0.004547180754418845,0.0053287900507813695,0.015370817731841985,0.01560121674467856,0.018843627955810797,0.3922112211585045,0.4062344878911972,0.518732088804245,0.030718352983200185,0.03247304314196398,0.03638530173310819,0.000561269558620174,0.0005101894780265333,0.0007054342937630587,0.0008510473413790149,0.0009189518949225032,0.0013344989463452133,0.03752050250768661,0.032022252678871155,0.07420286834239959,0.02285539656171734,0.029181676711072135,0.03629873326633086,0.031217451127948204,0.038526503648334,0.05334864940838671,9,1
hold,real_to_sim,-0.5,10,0.8828411076496323,0.9221409523436106,0.9579125709541257,0.9476035909803334,0.9510645056762461,0.9874367594610863,0.006509829806193369,0.006662795207275352,0.007653255743140783,0.02043476409605081,0.020927795611155202,0.023667048565436992,0.7828827977180481,0.8639896512031555,0.8900987803936005,0.19756476593531247,0.18633966309520472,0.26689388332159275,0.0020495591205460383,0.001891736129236832,0.0024700943794721346,0.005485205468573907,0.005291137445879543,0.006182458565586596,0.3652131199836731,0.3767584264278412,0.4087033271789551,-0.19753052416891084,-0.18627300223103838,-0.15701663161221618,-0.31998948593931786,-0.2468484291992184,-0.20087683054824224,0,10
hold,real_to_sim,0.0,10,0.6850572708785438,0.7346839488370859,0.7756137436578815,0.8520803329449285,0.882234395804794,0.915480649532397,0.004472988557594789,0.004798627222425377,0.0051492037604986655,0.014948254777370818,0.015769125132002522,0.017497276620792233,0.4165211617946625,0.453702911734581,0.5338240265846252,0.0012048000288000897,0.0011694390873229319,0.0015426012133712326,1.7790911062860676e-05,1.6315560738809286e-05,2.8169262310349447e-05,3.882475261146877e-05,3.8814766120748545e-05,4.5920275101441634e-05,0.001490098237991333,0.0012511610984802246,0.002946379780769348,0.00025331260217786313,0.00033717097891888814,0.000871579248309251,0.00042356987856489363,0.0004445792496796066,0.0013282625309714003,6,4
hold,real_to_sim,0.25,10,0.4687594898698387,0.5115961908203183,0.5835719866961393,0.6743532704835993,0.6963251158390007,0.8100332046297372,0.0032553993785282066,0.003514155303506585,0.003730935803417917,0.011054221214529415,0.011718916177585598,0.01282051219542474,0.2006945714354515,0.20226040482521057,0.27794567346572874,0.21658390622763696,0.19703750944871515,0.3331300142912036,0.0012212278673153767,0.0012810157877078854,0.001482801698717913,0.0039067848870348075,0.004058920481777247,0.004669349555133724,0.2169751062989235,0.2484092116355896,0.26619026958942416,0.21655109361088282,0.19701358566738958,0.333058932482372,0.3195641831346231,0.29203457860383863,0.431561730717698,10,0
hold,real_to_sim,0.5,10,0.22843302323454936,0.26488044068114786,0.3152574419827746,0.3808275871043711,0.4137405055719311,0.5340982294638014,0.002037761593901487,0.002202098771850843,0.002332927005863201,0.00705619852602128,0.007512277233404042,0.008061362618158648,0.07018632777035236,0.06770516559481621,0.0992276482284069,0.45698586546441106,0.45215679477140075,0.6449463774063544,0.0024387173266675393,0.002591726710816606,0.0028867994750038715,0.007905432581928433,0.008265784415391058,0.00942926385472107,0.34748334996402264,0.38989926874637604,0.4356868788599968,0.4568775602461722,0.4520879597773081,0.6446456316344812,0.6672986298070127,0.6334588174380401,0.8353043664472394,10,0
hold,real_to_sim,0.75,10,0.06659017584245167,0.07900591289880861,0.09676923978149378,0.11920768377694342,0.13215624670918902,0.1757568893355353,0.0009373381518909804,0.0010126938806882754,0.0010718488556872895,0.0033009531229509477,0.0035259550179197255,0.003708764661702435,0.017951181158423424,0.017380857840180397,0.024210130423307417,0.6188722532769902,0.6507631700964036,0.7475122743633811,0.00353850326899056,0.0037751194370066908,0.004114149967657286,0.011659792581882676,0.012251250934506117,0.013778920190192171,0.3997184965759516,0.43958457838743925,0.5084710486233235,0.61872040763827,0.6506639914340975,0.7470760914017035,0.9020940562439421,0.8906760201318755,0.9680312822763738,10,0
hold,real_to_sim,1.0,10,0.000191654128693076,0.0002155975706086002,0.00029128759805546804,0.00037895583503416285,0.000356225222969446,0.0005392512991715454,2.081954746117452e-05,1.9353040148711703e-05,2.8460292949919374e-05,3.994111438197046e-05,3.696453237397962e-05,7.119020477922284e-05,0.00011571785435080529,9.73348505795002e-05,0.00021997680887579917,0.6853561747467529,0.7341002326971958,0.7761522205559389,0.0044757230498583805,0.004797609775553354,0.005172957202688049,0.014973494468292164,0.01578068680397083,0.01751550966180016,0.41778320139274,0.4559444156475365,0.5361968148499727,0.6851189293520286,0.733849401797768,0.7758753847397419,0.9996964224177078,0.9997016436927532,0.9998807349725839,10,0
hold,real_to_sim,1.5,10,0.0217335796324055,0.022676912616725012,0.028913457063515426,0.03486959581604398,0.036741205592119144,0.050174529156267744,0.0013907039511249048,0.0014935629632376896,0.0015451232261067425,0.0051986557827216895,0.005571651356104185,0.005779619641812549,0.008783383632544429,0.008643854293040931,0.010003943485207854,0.7059024180776154,0.7600689085405384,0.8027713451009533,0.005846354085023231,0.006279095430395572,0.006702055109121008,0.020153344993782664,0.021315172979605987,0.02324856083748779,0.4264530613669194,0.46340242959558964,0.5459780645789578,0.6635770038483162,0.7077024191107597,0.7609738671223448,0.9666312413171246,0.9644163523204605,0.9860315685021286,10,0
lift,orthogonal,-0.5,40,0.0032270759960534175,0.0029405418217021617,0.00454823315161655,0.006345450873181588,0.005980450239790587,0.009294991392017282,0.0031532560034935792,0.003209925158426944,0.005446882473962434,0.00024134780707551554,0.00021762386792570587,0.0004160685566188574,0.004388585686683655,0.0031730234622955322,0.008999770879745484,0.0010200322462829412,0.0010244722789446371,0.0013525102120591122,7.018752192895746e-05,6.21814873968541e-05,0.00013622307766658908,4.8641280718632554e-05,4.2188842399031265e-05,7.629624663390708e-05,0.0011628717184066772,0.0011627376079559326,0.0018951773643493654,-0.00015823777631298447,-0.00018836826222703757,0.00018332496199419042,-0.08260385664577455,-0.06291416793582129,0.039738091830512905,13,27
lift,orthogonal,0.0,40,0.0031831156068414706,0.002914872175016144,0.004741038911825438,0.006319587943362262,0.005974192143231636,0.009286843077095961,0.003128458188562517,0.003230897773097356,0.005356538885179978,0.00023606847591513616,0.00020968871248429316,0.0004014865400169041,0.004381638765335083,0.0034401416778564453,0.008902418613433839,0.0009420015556049647,0.0009809526259533738,0.0012923110484423042,1.7752968014233047e-05,1.653360860461275e-05,3.158223479166939e-05,3.7535052819127096e-05,2.8910046883392472e-05,6.617255207996873e-05,0.0010647714138031007,0.001150667667388916,0.0017908155918121339,-0.00011427738710103646,-0.00012908827480225937,0.00011993271658717491,-0.0642776605164532,-0.04008826350988848,0.03598180874115486,11,29
lift,orthogonal,0.25,40,0.0031999812216731475,0.0029282505862864667,0.004750719584570771,0.00635429091924441,0.00594800461792991,0.009865719043760069,0.0031223533516373187,0.003256051750839248,0.005331699597834344,0.00023695225678520656,0.00021775777396655375,0.0004049018571959794,0.004432666301727295,0.00366818904876709,0.009011471271514892,0.0009424172988434888,0.000988704362184283,0.0013037045133368168,3.5663379020457144e-05,2.6289427122556662e-05,7.100872729593784e-05,3.7838532128368095e-05,3.235198274237949e-05,6.368558877946038e-05,0.0010563671588897706,0.0012013018131256104,0.0018049240112304687,-0.00013114300193271363,-0.0001568014567298727,0.00010718016882747242,-0.0701650091549864,-0.0539867761412539,0.03733932003256926,10,30
lift,orthogonal,0.5,40,0.0032444329029877707,0.0029515988114732516,0.004713101361591049,0.006422286215243348,0.005949102582999883,0.010658144567440627,0.003120984375678101,0.0032934375241065648,0.0053179270170403345,0.000240247407595672,0.00022259109136131214,0.0004105785375770027,0.0045439466834068295,0.003823578357696533,0.009289628267288208,0.0009765911213848969,0.001056465614504543,0.0013199829645493021,6.782446907082303e-05,6.381863386526567e-05,0.0001229705656676774,4.230631806872914e-05,3.92032821071897e-05,6.195631322788039e-05,0.0011067941784858703,0.0011118650436401367,0.0019505023956298828,-0.00017559468324733653,-0.00019183639638778254,8.306510817412191e-05,-0.08681827512572998,-0.06167934279677405,0.027836384708321314,7,33
lift,orthogonal,0.75,40,0.003317086856609204,0.002996218626531912,0.0047687253763790734,0.006532697952037517,0.005955805068616346,0.01087564701358025,0.003123834641807194,0.003341500134647739,0.005321739736945709,0.00024602661700819095,0.00022939707965280855,0.0004183724503890256,0.004709970951080322,0.003913611173629761,0.009628194570541383,0.0010486420911794503,0.0011383287262407159,0.00139472104836931,0.000103487502842097,9.344060522219811e-05,0.0001892909363040791,5.0966489858215894e-05,4.5209737495864976e-05,7.697318708408538e-05,0.0012255221605300902,0.001140505075454712,0.002125811576843262,-0.00024824863686876976,-0.00025753864098807173,7.965102666638018e-05,-0.1143306448910466,-0.07568252964851988,0.0169790513192963,6,34
lift,orthogonal,1.0,40,0.003415917996888168,0.00309728266497204,0.004865822381518648,0.006685817950402008,0.005780102049029132,0.011169012580993011,0.0031332479528209667,0.0033971117333651945,0.005323814890040334,0.00025452075679580684,0.0002422381783902701,0.000429932225546073,0.004913243651390076,0.00385931134223938,0.01006341576576233,0.001157510867508988,0.0011951565205411863,0.0014995567214189632,0.00014195258052371678,0.00012450138657418928,0.0002730936564722495,6.326030864651944e-05,5.68198529941715e-05,9.411324316615947e-05,0.001392441987991333,0.0011069178581237793,0.0024752557277679444,-0.00034707977714773465,-0.0003767821731044329,-3.105792204695239e-05,-0.1517610521791603,-0.09732077488297916,-0.0042935766877643024,4,36
lift,orthogonal,1.5,40,0.0036811562238206453,0.0033968527808102707,0.005393976364200259,0.007109633727842729,0.006065865468139768,0.011920499877358083,0.0031670553569673036,0.0035239177906724343,0.005247914306755123,0.00028010531803971533,0.00026636615916942035,0.0004644068045862654,0.005403526127338409,0.004136562347412109,0.011089670658111572,0.001479604846207352,0.0015326988423919035,0.001962714040665096,0.00022566357364458238,0.00017077501518094127,0.00044451312344924584,9.866690385283799e-05,9.39637181030289e-05,0.00014161024298140756,0.0018417641520500183,0.0016615688800811768,0.0033065080642700195,-0.000612318004080212,-0.0006433365483716866,-0.00012618873552860653,-0.25193163044544536,-0.20094074565073863,-0.04262413969913177,3,37
lift,random,-0.5,40,0.0032358580634447133,0.003010668935044057,0.004597950912833309,0.006425784075114162,0.006016111926338627,0.009156226519188179,0.003140082598309943,0.0032791737766378983,0.005428882540866635,0.00023874351514720514,0.00022057652702770424,0.0004113277393394034,0.004501470923423767,0.00343477725982666,0.00878713130950928,0.0009745149239113998,0.000941056901427488,0.001326257957989693,5.616821512192035e-05,4.5634467815228745e-05,0.0001184193051973374,4.7089645438188785e-05,3.975146368677837e-05,7.443523823877357e-05,0.0010997295379638673,0.0012454688549041748,0.001866734027862549,-0.0001670198437042788,-0.0001575876338013281,7.174901445163318e-05,-0.08311377472475787,-0.06031739662364084,0.01648603589591522,8,32
lift,random,0.0,40,0.0031831156114431386,0.002914872175016144,0.004741039077485496,0.006319587948780099,0.005974192143231636,0.009286843077095961,0.003128458219508713,0.003230897773097356,0.005356538885179978,0.00023606848716982423,0.00020968871248429316,0.0004014865400169041,0.004381638765335083,0.0034401416778564453,0.008902418613433839,0.0009420015557502033,0.0009809526259533738,0.0012923110484423042,1.7752939264521516e-05,1.653360860461275e-05,3.158223479166939e-05,3.7535146150989516e-05,2.8910046883392472e-05,6.617255207996873e-05,0.0010647714138031007,0.001150667667388916,0.0017908155918121339,-0.00011427739170270478,-0.00012908827480225937,0.00011993271658717491,-0.06427766146659622,-0.04008826350988848,0.03598180874115486,11,29
lift,random,0.25,40,0.0031962555331971993,0.002904606119984837,0.0046535444223562445,0.006319476717668712,0.005953079669959359,0.0094366451215582,0.0031284616182704673,0.0032299961203568596,0.005339699744876526,0.00023833646981561888,0.0002114323071528509,0.0004001116704545914,0.004376214742660522,0.003513842821121216,0.009020709991455078,0.000967239092012332,0.0009887585636036123,0.0013274074176570828,3.170502493971661e-05,2.4959838333611646e-05,5.7367342816245926e-05,3.8860710750635305e-05,3.1686913494805896e-05,6.83583843799531e-05,0.0010787039995193482,0.0012007057666778564,0.0017136693000793458,-0.00012741731345676584,-0.00013814239688805536,0.0001490022153498742,-0.07013149832366639,-0.049381600210883225,0.04502829585921421,10,30
lift,random,0.5,40,0.003235196549295883,0.002918790135525059,0.004532080007753788,0.0063496762712912935,0.005934564915380911,0.0097806257698644,0.003132349462361711,0.003244948189923715,0.005397054287332802,0.00024314525871030126,0.0002148108003837485,0.0004014038952473436,0.004410059750080108,0.0034900903701782227,0.009080559015274048,0.0010173372531332397,0.0010625184989920267,0.0013943141307662947,5.8252190518792336e-05,5.017766149903583e-05,0.00011061111062973629,4.457722967288233e-05,4.1314506342488396e-05,7.022363102554076e-05,0.00111093670129776,0.001239180564880371,0.0018830180168151855,-0.0001663583295554492,-0.00018540347785674875,0.00014670339224408694,-0.0859193303057109,-0.06240523914858051,0.04811828708239523,10,30
lift,random,0.75,40,0.003299738995425501,0.00292065575357408,0.004706407264524351,0.006408276497803944,0.005921084029731022,0.009992771297628492,0.003139910168599506,0.003270723024496054,0.005461303058587129,0.0002503909349210732,0.00022729166120323782,0.0004069738337678472,0.004494884610176086,0.003399461507797241,0.009180986881256103,0.0011001747794945383,0.0011790896128141839,0.0015292849582551633,9.14050431655435e-05,7.881530368089968e-05,0.00015201392741012325,5.444285623703953e-05,5.0442711827985366e-05,7.98946297184542e-05,0.0011833161115646362,0.001223534345626831,0.0021225929260253905,-0.00023090077568506737,-0.0002635526011825688,0.00011229373428238239,-0.11152351277640622,-0.0851492303934453,0.037110240978403666,9,31
lift,random,1.0,40,0.00338999006815019,0.003005309136688638,0.004884139532167469,0.006515635600817961,0.005843977048599675,0.010046720740201014,0.003149962617854206,0.0033023094539767085,0.005531365345701745,0.00026001626997011144,0.00023094359128712799,0.0004168608389640166,0.004616351425647735,0.0031964778900146484,0.00912996530532837,0.0012184579179723635,0.0012651227575157826,0.0016042598705344447,0.00012968773685359002,0.00011113803148048954,0.0002260172040867197,6.784097061040867e-05,6.232988373517212e-05,9.780883417940994e-05,0.0012911871075630189,0.0011201202869415283,0.0024194419384002686,-0.00032115184840975634,-0.0003275565634066873,8.760581467268745e-05,-0.1468414633423522,-0.11375373499493277,0.03587269486198883,8,32
lift,random,1.5,40,0.003646728193530297,0.0033063203013614225,0.005406609224218183,0.006871563893625268,0.005923025461748732,0.010301728364049976,0.003179076055475681,0.003379195345237688,0.005681564662466501,0.0002867370363707207,0.00025218705208244124,0.00045884070122036527,0.0049650296568870544,0.0033385753631591797,0.00902611017227173,0.0015636686340812344,0.0016329966074084233,0.002155965114124009,0.00021572385160767825,0.00017928160563974148,0.00038554078657703335,0.00010303386276213898,9.392098201993062e-05,0.0001578443275204604,0.0016329482197761536,0.001185387372970581,0.0034364283084869387,-0.0005778899737898635,-0.0005133389696020073,-8.358886104609017e-05,-0.24579733647222907,-0.21920167191203815,-0.017518580665869452,3,37
lift,real_to_sim,-0.5,40,0.0047960396728578564,0.00395423600606911,0.006176023531458568,0.010943025249062571,0.008098869936848323,0.01586682508881902,0.004355266981551542,0.004648186790450897,0.0075378166624679895,0.00035132313148547085,0.00030642599626929306,0.0005945508723562122,0.008370661735534668,0.004707694053649902,0.015158534049987803,0.00211887463650214,0.0016358341809138907,0.0030960699170589764,0.0012309506266763206,0.0012460505726710046,0.0021435824326906322,0.00013257548753305035,0.00011628153644546352,0.00022229979993449602,0.0045250535011291506,0.001931607723236084,0.008061432838439951,-0.0017272014531174227,-0.001288110917797826,-0.0007282532937801769,-0.531265495605907,-0.48402222666109596,-0.24175266133244788,0,40
lift,real_to_sim,0.0,40,0.003183115613822924,0.002914872175016144,0.004741039163157769,0.006319587948780099,0.005974192143231636,0.009286843077095961,0.003128458219508713,0.003230897773097356,0.005356538885179978,0.00023606848716982423,0.00020968871248429316,0.0004014865400169041,0.004381638765335083,0.0034401416778564453,0.008902418613433839,0.0009420015575334463,0.0009809526259533738,0.0012923110484423042,1.7752939264521516e-05,1.653360860461275e-05,3.158223479166939e-05,3.7535146150989516e-05,2.8910046883392472e-05,6.617255207996873e-05,0.0010647714138031007,0.001150667667388916,0.0017908155918121339,-0.00011427739408249011,-0.00012908827480225937,0.00011993271658717491,-0.0642776619579694,-0.04008826350988848,0.03598180874115486,11,29
lift,real_to_sim,0.25,40,0.002523978970171182,0.0023639249423892377,0.0038738588967764664,0.004696354856089084,0.004622379598260364,0.006978775782560508,0.0024118548405661997,0.002517741344780002,0.004084474740053259,0.00017425081642405367,0.00015267391202793606,0.0003010542355925081,0.0031950920820236206,0.0025772154331207275,0.006304931640625002,0.0012817650207683643,0.0012151991085884853,0.0015590495003363486,0.0007178553979436834,0.0007281349992144635,0.0013229936251031753,7.990589060049975e-05,7.894812081186982e-05,0.00012356350987824846,0.0016075700521469116,0.0013290345668792725,0.0024901390075683593,0.0005448592495692513,0.0004761198995245513,0.0010575699175697606,0.14257417777103099,0.16016155551817768,0.2602664567567803,37,3
lift,real_to_sim,0.5,40,0.00192359939293509,0.0017801436417658428,0.002802165450673895,0.003268016805445844,0.002880862651323285,0.004762071763794456,0.0016254311020296008,0.0017204701307965333,0.002650688078635956,0.00011709622525095412,0.00010182961632401113,0.00019343544911487557,0.002218802273273468,0.0018935203552246094,0.004426592588424682,0.0018625124497474873,0.0016923626574620956,0.0022885835975259097,0.001505912102240254,0.0015774835626180606,0.0026433198186213655,0.00013957315521773394,0.00011879188733636501,0.00024138129264773936,0.0025177761912345887,0.001682877540588379,0.004470634460449219,0.0011452388268053436,0.0009783780680149303,0.001839485333546558,0.3351800566996771,0.34544617873383426,0.469352265315394,39,1
lift,real_to_sim,0.75,40,0.0014087010775260494,0.0014141642859993677,0.0019219839425108486,0.002098238342877564,0.001977876278255758,0.002688623916083344,0.0008071503397798947,0.0008597008147655107,0.001296120742989026,7.326521699693087e-05,6.498938462756413e-05,0.00010588980760973689,0.0013656198978424072,0.0012582838535308838,0.0023020446300506593,0.0025148776655261823,0.0022612937273359087,0.003211106165646078,0.0023246270079005536,0.0024683681558873216,0.004063230421063908,0.0001890750001488859,0.00016475109227311475,0.0003101183521453185,0.0033494770526885987,0.0027280449867248535,0.0063781201839447025,0.0016601371422143845,0.0013627499733777709,0.002750898117428503,0.4996740490407786,0.5143215791866262,0.6881487055835145,40,0
lift,real_to_sim,1.0,40,0.001110228192255356,0.0011416908666948586,0.0014715563226696765,0.0016356612357151727,0.0017047132951164587,0.001991901030007523,1.8630980230472614e-05,1.4145522082459822e-05,3.413617862410431e-05,5.1075334226845955e-05,4.660902764285308e-05,7.937658147855855e-05,0.0007774099707603454,0.0006886422634124756,0.0016960263252258302,0.003214127162174579,0.00296985771072624,0.004700136691386579,0.0031363775851800764,0.003246123022978243,0.005332823282073164,0.00022713869817531652,0.0001999274521083874,0.00039247068867495275,0.004182960093021393,0.0034430623054504395,0.0077961206436157225,0.0019586100274850775,0.0016733583309336674,0.0034225766760644935,0.5844712381184348,0.5978603780116495,0.8056526110131904,40,0
lift,real_to_sim,1.5,40,0.0021302476402332853,0.001942506588529046,0.0026771853951397567,0.0034282526576920325,0.0028309302474988007,0.006704770834535145,0.0015942808853531749,0.0016488284190702006,0.002608920345999207,9.084688326917059e-05,8.378853926116183e-05,0.0001603660304604782,0.0020920395851135253,0.0012776553630828857,0.006457072496414184,0.004782855604937771,0.004486129835289976,0.006274030543781223,0.004716354977106399,0.004954080323868187,0.007715245886123823,0.00028655673608357076,0.00024705714545245647,0.0005079823302178524,0.006110033392906189,0.004835218191146851,0.01443670988082886,0.0009385905795071486,0.0009350597577613578,0.0023439383270938696,0.22991753549304167,0.34038252431118476,0.6533741675915615,27,13
