feature,frame,episode_id,progress,before_cosine_distance,after_cosine_distance,cosine_improvement,before_l2,after_l2,l2_improvement,shift_norm
projector.output,episode_000003_000006,episode_000003,6,0.038426728963267154,0.00888546527235723,0.029541263690909925,7.1909698534480295,3.2710704748723476,3.919899378575682,6.695586760597104
projector.output,episode_000003_000007,episode_000003,7,0.03580770395396948,0.010598887075347507,0.025208816878621976,6.798610837837778,3.668389074117396,3.1302217637203817,6.819134001241125
projector.output,episode_000003_000008,episode_000003,8,0.04551471146694541,0.011540045396285725,0.03397466607065969,8.113542654006332,3.678133946727534,4.435408707278798,6.955785177981858
projector.output,episode_000003_000009,episode_000003,9,0.04646279982577539,0.011094769426236106,0.035368030399539285,8.05206970083549,3.5793825287052705,4.47268717213022,7.121912185343333
projector.output,episode_000003_000010,episode_000003,10,0.05807366973781003,0.014513016963125347,0.04356065277468468,8.92381717942188,4.138165990329946,4.785651189091934,7.300402698497574
projector.output,episode_000003_000011,episode_000003,11,0.07684696903719213,0.01658350389699359,0.060263465140198536,9.574914490440666,4.192409523257196,5.382504967183469,7.492899529694973
projector.output,episode_000003_000012,episode_000003,12,0.08553035545012011,0.022467711874243124,0.06306264357587699,9.183852315145678,4.667071779704627,4.516780535441051,7.713885302965302
projector.output,episode_000003_000013,episode_000003,13,0.07139378616514036,0.024287603066340924,0.04710618309879944,8.622857608969882,4.754769446278421,3.8680881626914614,7.948877626849874
projector.output,episode_000003_000014,episode_000003,14,0.07957882518931492,0.020354208932180984,0.05922461625713393,10.055388421626247,4.706709670336739,5.348678751289508,8.14521045022265
projector.output,episode_000003_000015,episode_000003,15,0.08894614110570542,0.02278986145146933,0.0661562796542361,10.472306692623727,4.974321699897783,5.497984992725944,8.2925970477962
projector.output,episode_000003_000016,episode_000003,16,0.09922588797398835,0.023264027952764832,0.07596186002122352,11.28746927176783,5.233879945223015,6.053589326544814,8.45817973055963
projector.output,episode_000003_000017,episode_000003,17,0.10031416428031947,0.02236429749604074,0.07794986678427873,11.361731410992075,5.122867128012833,6.238864282979242,8.68861782746705
projector.output,episode_000003_000018,episode_000003,18,0.09990686404850724,0.020967703546835637,0.0789391605016716,11.26746834960167,4.90002232367887,6.367446025922799,8.901578168817082
projector.output,episode_000003_000019,episode_000003,19,0.09998606856906556,0.020736937253429177,0.07924913131563638,11.34894028044619,4.8828630424832475,6.466077237962942,9.12458033947253
projector.output,episode_000003_000020,episode_000003,20,0.10389010908806129,0.022317334525337573,0.08157277456272372,12.084908830791735,5.358026846074964,6.726881984716771,9.350938723451538
projector.output,episode_000003_000021,episode_000003,21,0.12290679767335932,0.019618720529439027,0.1032880771439203,13.001321468100837,5.372779320877945,7.628542147222892,9.571494408037415
projector.output,episode_000003_000022,episode_000003,22,0.14127618102011286,0.02268851317628473,0.11858766784382813,14.11835179932122,6.061532764564163,8.056819034757057,9.783273324130436
projector.output,episode_000003_000023,episode_000003,23,0.126267919129618,0.01771274708034465,0.10855517204927334,12.351940570841592,4.546467619316396,7.8054729515251955,9.97424282782277
projector.output,episode_000003_000024,episode_000003,24,0.12948354119130767,0.01728030791736057,0.1122032332739471,11.950338084849246,4.3392692980418035,7.611068786807443,10.175959214655343
projector.output,episode_000003_000025,episode_000003,25,0.13396497988292488,0.017412045166659063,0.11655293471626582,12.342537152039915,4.386761030383285,7.95577612165663,10.397956969827682
projector.output,episode_000003_000026,episode_000003,26,0.12023428732797758,0.021239494146936266,0.09899479318104132,12.31961201585474,4.995581598743227,7.324030417111514,10.621062428216286
projector.output,episode_000003_000027,episode_000003,27,0.12073430085409342,0.020582961431954483,0.10015133942213894,12.129832025323552,4.8403044035675595,7.289527621755992,10.8398773641198
projector.output,episode_000003_000028,episode_000003,28,0.1251391864649738,0.01812949926740015,0.10700968719757364,12.271365687867554,4.555403573149771,7.715962114717783,10.998145649212987
projector.output,episode_000003_000029,episode_000003,29,0.12796628216435058,0.018139320857472607,0.10982696130687797,12.328237327440137,4.5524496765791485,7.775787650860988,11.146789108780197
projector.output,episode_000003_000030,episode_000003,30,0.12981613712650653,0.01792017353043207,0.11189596359607445,12.481359664816102,4.553418143043086,7.9279415217730165,11.25755988640695
projector.output,episode_000003_000031,episode_000003,31,0.13044043968045838,0.018423915378692257,0.11201652430176612,12.660865745517025,4.6566403890296435,8.004225356487382,11.336253057505655
projector.output,episode_000003_000032,episode_000003,32,0.1267299667166849,0.01753890053584084,0.10919106618084407,12.356511541793425,4.496801519331128,7.8597100224622976,11.397968143543434
projector.output,episode_000003_000033,episode_000003,33,0.13077901350969978,0.01686285746027827,0.11391615604942151,12.608315367510938,4.432054552475106,8.176260815035832,11.490669928279962
projector.output,episode_000003_000034,episode_000003,34,0.12821205342926567,0.016434577923999272,0.1117774755052664,12.409364832686881,4.351901368991745,8.057463463695136,11.509388707727204
projector.output,episode_000003_000035,episode_000003,35,0.13123769939669694,0.016417089782482575,0.11482060961421436,12.69507587107957,4.386928935252796,8.308146935826773,11.490122633722594
projector.output,episode_000003_000036,episode_000003,36,0.12806832828996595,0.01534130825508484,0.11272702003488111,12.49022227579744,4.226059608489929,8.26416266730751,11.325806573496958
projector.output,episode_000003_000037,episode_000003,37,0.12378022149809709,0.015226256741716848,0.10855396475638024,12.009292771208568,4.170076941428196,7.839215829780372,11.055315748485487
projector.output,episode_000003_000038,episode_000003,38,0.11312295836170305,0.01595194647787812,0.09717101188382493,12.48521105730434,4.475584168598292,8.009626888706048,10.79570761099804
projector.output,episode_000003_000039,episode_000003,39,0.1341317440110511,0.0225603902366861,0.111571353774365,13.757224363791268,5.66011108977509,8.097113274016177,10.533405685517135
projector.output,episode_000003_000040,episode_000003,40,0.12657369372973237,0.028547527328567468,0.0980261664011649,13.056842836900879,5.939190969792363,7.117651867108516,10.293236188582881
projector.output,episode_000003_000041,episode_000003,41,0.1302432712460324,0.032505587342447906,0.0977376839035845,12.963445621434815,6.242742373213592,6.720703248221223,10.160353746153758
projector.output,episode_000003_000042,episode_000003,42,0.12300290683300352,0.030048903393470328,0.0929540034395332,12.499063625167121,6.009660694950982,6.489402930216139,10.033682585861772
projector.output,episode_000003_000043,episode_000003,43,0.12376045521304757,0.02938085588858641,0.09437959932446116,12.529731396335164,5.949583036048512,6.5801483602866515,9.870285778463527
projector.output,episode_000004_000000,episode_000004,0,0.03822210442805496,0.004302340007808936,0.033919764420246024,6.783501680991342,2.148884927049122,4.63461675394222,6.3418586597582385
projector.output,episode_000004_000001,episode_000004,1,0.03875452583909578,0.004153017124189695,0.03460150871490608,6.798912713530542,2.0979337908646563,4.700978922665886,6.364850973984094
projector.output,episode_000004_000002,episode_000004,2,0.03907236466615904,0.004334457426458549,0.034737907239700494,6.795717292397653,2.1353182549655747,4.660399037432079,6.364903337407316
projector.output,episode_000004_000003,episode_000004,3,0.03918016981082062,0.004857420974897164,0.034322748835923456,6.737596967182017,2.259410597328182,4.478186369853836,6.376085526632151
projector.output,episode_000004_000004,episode_000004,4,0.041323317197930476,0.006710872676895074,0.0346124445210354,7.138544365464925,2.6857130476935964,4.452831317771329,6.438431650288694
projector.output,episode_000004_000005,episode_000004,5,0.04367466748106219,0.008156577718524627,0.035518089762537564,6.932610109294882,2.9378661148365204,3.9947439944583616,6.526252343737063
projector.output,episode_000004_000006,episode_000004,6,0.044956190268854335,0.00787294485866652,0.037083245410187815,7.545422675261296,2.8978591125837223,4.647563562677574,6.659539698174069
projector.output,episode_000004_000007,episode_000004,7,0.04239066083361531,0.010090994046404234,0.03229966678721108,6.990664115449006,3.159432059827628,3.8312320556213777,6.778912587963566
projector.output,episode_000004_000008,episode_000004,8,0.05262514619384284,0.01187681670013152,0.04074832949371132,8.830845860651506,3.8689515790019233,4.961894281649583,6.897891848210371
projector.output,episode_000004_000009,episode_000004,9,0.06291795711302617,0.01631576987077321,0.04660218724225296,9.190638073283488,4.333276322330577,4.857361750952911,7.074434090657264
projector.output,episode_000004_000010,episode_000004,10,0.05789987731442259,0.015048169168690895,0.04285170814573169,8.48192041692571,4.066230514147101,4.41568990277861,7.238494346541103
projector.output,episode_000004_000011,episode_000004,11,0.05831424438598709,0.015568330353295856,0.042745914032691235,8.708174186605259,4.248402648241511,4.459771538363748,7.4437675978176605
projector.output,episode_000004_000012,episode_000004,12,0.06257087736274713,0.014093714648114375,0.04847716271463276,9.331505162337102,4.00495976346644,5.326545398870662,7.706700419756774
projector.output,episode_000004_000013,episode_000004,13,0.0689499379487466,0.017989684376919945,0.05096025357182665,9.77120394576911,4.512134479762009,5.259069466007102,7.975224449429319
projector.output,episode_000004_000014,episode_000004,14,0.07453404628035964,0.022721725254100766,0.05181232102625888,10.01658509718698,4.954072493420487,5.062512603766493,8.209608638569783
projector.output,episode_000004_000015,episode_000004,15,0.09726246423734797,0.02534772406045127,0.0719147401768967,10.768966290178302,5.156960622506199,5.612005667672102,8.411896866228938
projector.output,episode_000004_000016,episode_000004,16,0.09811429138667194,0.026814193183146595,0.07130009820352534,10.03097728463757,5.007969924773305,5.023007359864265,8.637940563329648
projector.output,episode_000004_000017,episode_000004,17,0.10193770649950262,0.02690799792406351,0.07502970857543911,10.533862156130708,5.158671330913563,5.375190825217144,8.852932342800019
projector.output,episode_000004_000018,episode_000004,18,0.10103932570535523,0.02590496874935666,0.07513435695599857,10.646417148081417,5.116431209712482,5.5299859383689345,9.080605701094308
projector.output,episode_000004_000019,episode_000004,19,0.1036184192032249,0.025280853325017172,0.07833756587820773,10.796259293321093,5.065325741046225,5.730933552274868,9.33063575970706
projector.output,episode_000004_000020,episode_000004,20,0.10818781361526897,0.02456392306187216,0.0836238905533968,11.14775023955678,5.047459147316532,6.100291092240248,9.536760164365347
projector.output,episode_000004_000021,episode_000004,21,0.11371742764583448,0.029826642511039947,0.08389078513479453,10.095877861066173,5.723928734203151,4.371949126863022,9.728573666457907
projector.output,episode_000004_000022,episode_000004,22,0.1601470314810357,0.02940499441472455,0.13074203706631116,13.936798719297874,6.092276098680049,7.844522620617825,9.882598616906279
projector.output,episode_000004_000023,episode_000004,23,0.15647305296502556,0.02902516281014611,0.12744789015487945,12.79962077971532,5.574940385156463,7.224680394558858,10.035681634879769
projector.output,episode_000004_000024,episode_000004,24,0.15939121388515887,0.02758087360777317,0.1318103402773857,12.734776929448055,5.377617458715574,7.357159470732481,10.204939067897708
projector.output,episode_000004_000025,episode_000004,25,0.1615132554713664,0.025287206612690127,0.13622604885867629,13.213545276713747,5.281255836377115,7.932289440336632,10.386731683676851
projector.output,episode_000004_000026,episode_000004,26,0.16322855676884196,0.023505338922780283,0.13972321784606168,13.302292546741324,5.113713996175884,8.18857855056544,10.570494430926292
projector.output,episode_000004_000027,episode_000004,27,0.15723163214233948,0.022121365967919804,0.13511026617441968,13.065021714645727,4.94197000604031,8.123051708605416,10.677238464361341
projector.output,episode_000004_000028,episode_000004,28,0.16114891654658303,0.02098984173140972,0.1401590748151733,12.98536525874688,4.756094427745317,8.229270831001562,10.806684926125136
projector.output,episode_000004_000029,episode_000004,29,0.16284483173275754,0.019809929551866223,0.14303490218089132,12.90291804670781,4.58335530838205,8.31956273832576,10.93523255952651
projector.output,episode_000004_000030,episode_000004,30,0.17029033608837607,0.018842946320803966,0.1514473897675721,13.324043891323694,4.529036472766975,8.795007418556718,11.037066225949387
projector.output,episode_000004_000031,episode_000004,31,0.16734374165332178,0.017967530170230006,0.14937621148309177,13.220529115467281,4.411678486920637,8.808850628546644,11.113796404205033
projector.output,episode_000004_000032,episode_000004,32,0.1697813162234869,0.01802908801508285,0.15175222820840406,13.316117431870515,4.428140751534828,8.887976680335687,11.15760025257402
projector.output,episode_000004_000033,episode_000004,33,0.17134784936400627,0.018534612959131613,0.15281323640487465,13.371851651664068,4.4868805513487136,8.884971100315354,11.26372846556287
projector.output,episode_000004_000034,episode_000004,34,0.16904860190213433,0.01893766027712951,0.15011094162500482,13.243121413632222,4.512440110943854,8.730681302688367,11.304032162517046
projector.output,episode_000004_000035,episode_000004,35,0.1733091742880305,0.019549736344523394,0.1537594379435071,13.442597390761524,4.597174873030738,8.845422517730785,11.289826345548734
projector.output,episode_000004_000036,episode_000004,36,0.16943892096180746,0.02043663415221575,0.1490022868095917,13.361242541995702,4.720066087414842,8.641176454580862,11.212960715986286
projector.output,episode_000004_000037,episode_000004,37,0.16968924989640555,0.023591436413653133,0.14609781348275241,13.38932024004361,5.0734993780190605,8.315820862024548,11.008003646356658
projector.output,episode_000004_000038,episode_000004,38,0.1506583971282981,0.0221703413841996,0.1284880557440985,12.844701732904918,4.979051047822885,7.8656506850820325,10.826627386181876
projector.output,episode_000004_000039,episode_000004,39,0.1456762362905416,0.022444192372171212,0.1232320439183704,13.250884357257892,5.1344525546151765,8.116431802642715,10.626528233374678
projector.output,episode_000004_000040,episode_000004,40,0.12648135349874612,0.013645833230456095,0.11283552026829002,12.873984104931525,4.230966016610903,8.643018088320622,10.410717823666477
projector.output,episode_000004_000041,episode_000004,41,0.10066792095793087,0.027439779769920736,0.07322814118801013,10.81494644227247,5.3669240122128405,5.44802243005963,10.307073355398554
projector.output,episode_000004_000042,episode_000004,42,0.10036114522805983,0.025773778700900363,0.07458736652715947,11.006079613495451,5.412079986835304,5.593999626660148,10.22193866145421
projector.output,episode_000004_000043,episode_000004,43,0.09418083902591456,0.024565221909040202,0.06961561711687436,10.53691823133501,5.211500275183977,5.325417956151033,10.124811383829957
projector.output,episode_000004_000044,episode_000004,44,0.09245786931999989,0.02499662686785642,0.06746124245214347,10.423319680807618,5.2464895396731865,5.176830141134431,9.905886487623775
projector.output,episode_000005_000000,episode_000005,0,0.02855904493768613,0.0038524789262506243,0.024706566011435505,6.445833960161692,2.2011310057831874,4.244702954378504,6.426837672366465
projector.output,episode_000005_000001,episode_000005,1,0.02912735395088273,0.003917761873360792,0.025209592077521936,6.472364732881443,2.213212361099761,4.259152371781682,6.454964291518122
projector.output,episode_000005_000002,episode_000005,2,0.029622795221251552,0.003894578736477583,0.02572821648477397,6.512244982241303,2.2087052030474124,4.3035397791938905,6.431477732232419
projector.output,episode_000005_000003,episode_000005,3,0.02984602223195132,0.0038287997769440585,0.02601722245500726,6.453641537905932,2.221016130476269,4.232625407429664,6.44949851597345
projector.output,episode_000005_000004,episode_000005,4,0.030730277589865462,0.00546414466735512,0.025266132922510343,6.717509243106545,2.613514035730323,4.103995207376222,6.479955967402049
projector.output,episode_000005_000005,episode_000005,5,0.03361112711093783,0.007586263588293285,0.026024863522644548,6.9928836790579325,3.1000359968331055,3.892847682224827,6.502838567212087
projector.output,episode_000005_000006,episode_000005,6,0.03704275679074298,0.01090071991150321,0.02614203687923977,7.518496410940534,3.7572980269861422,3.7611983839543917,6.554204035591953
projector.output,episode_000005_000007,episode_000005,7,0.04522724620517582,0.015102756778721638,0.030124489426454182,8.10991510185653,4.430451091162274,3.6794640106942555,6.618171457201809
projector.output,episode_000005_000008,episode_000005,8,0.05025112973563206,0.01846230637434676,0.0317888233612853,9.139460405040058,5.081548686239572,4.0579117188004865,6.674027580886053
projector.output,episode_000005_000009,episode_000005,9,0.08135498432989807,0.02807294208373834,0.05328204224615973,11.19094156362642,6.510189512698378,4.680752050928042,6.796732835602212
projector.output,episode_000005_000010,episode_000005,10,0.10249328431925209,0.036986081052105435,0.06550720326714665,12.788711310363302,7.891507399300793,4.897203911062509,6.931412522340232
projector.output,episode_000005_000011,episode_000005,11,0.1068109528656791,0.03415179203301677,0.07265916083266233,12.51828431260351,7.345631630902401,5.17265268170111,7.106457590563303
projector.output,episode_000005_000012,episode_000005,12,0.11026405031808006,0.035903072691972904,0.07436097762610716,11.885376347130896,6.758794154225338,5.126582192905557,7.342600233305665
projector.output,episode_000005_000013,episode_000005,13,0.1065573568393261,0.030009647181920007,0.0765477096574061,11.492182757109273,6.005942341206498,5.486240415902775,7.605663563907468
projector.output,episode_000005_000014,episode_000005,14,0.09618566646234461,0.026936867770011474,0.06924879869233314,10.932965092567928,5.5370146986996716,5.395950393868256,7.82864523774884
projector.output,episode_000005_000015,episode_000005,15,0.08892209973022513,0.023958190337635132,0.06496390939259,10.537400388955593,5.143696846798224,5.393703542157369,8.044712861416672
projector.output,episode_000005_000016,episode_000005,16,0.09017299189406569,0.023639640581568755,0.06653335131249694,10.387197246636397,5.010206017905983,5.3769912287304145,8.272186792113317
projector.output,episode_000005_000017,episode_000005,17,0.08777476995136868,0.02248122864587898,0.0652935413054897,10.275479113343907,4.860085346200814,5.415393767143094,8.603305346489554
projector.output,episode_000005_000018,episode_000005,18,0.09243150040647452,0.022764398893489912,0.06966710151298461,10.482868260547894,4.862812623355109,5.6200556371927854,8.917341364977743
projector.output,episode_000005_000019,episode_000005,19,0.09199253703944588,0.01937201136616673,0.07262052567327915,11.402095191908945,4.8299382482174975,6.572156943691447,9.222436006487674
projector.output,episode_000005_000020,episode_000005,20,0.12317190045305615,0.02817403330540902,0.09499786714764713,12.978448554681739,6.014414054956356,6.964034499725383,9.50781677852954
projector.output,episode_000005_000021,episode_000005,21,0.16373128601951648,0.033788117937198714,0.12994316808231776,15.001494037092636,7.158927167098576,7.84256686999406,9.759886146247691
projector.output,episode_000005_000022,episode_000005,22,0.15048039258183,0.028882867032850035,0.12159752554897996,12.928058705424746,5.668758448890669,7.259300256534077,9.97779221282005
projector.output,episode_000005_000023,episode_000005,23,0.13985386986948567,0.026859125540313555,0.11299474432917211,11.515733974700495,5.338242027512972,6.177491947187524,10.158933029883114
projector.output,episode_000005_000024,episode_000005,24,0.15335312525063838,0.02609494028587589,0.1272581849647625,11.937020717726591,5.243849352304404,6.693171365422187,10.353364731277937
projector.output,episode_000005_000025,episode_000005,25,0.1273703348678763,0.021351572690148757,0.10601876217772754,10.985105347089851,4.8193104513882075,6.1657948957016435,10.593978172637145
projector.output,episode_000005_000026,episode_000005,26,0.12475858581887123,0.018964127350592164,0.10579445846827906,10.59686654417116,4.686036447529753,5.910830096641407,10.85354576194047
projector.output,episode_000005_000027,episode_000005,27,0.1255115623922871,0.018768414064314287,0.10674314832797283,10.456273125540548,4.973828915692917,5.482444209847631,11.128818649757486
projector.output,episode_000005_000028,episode_000005,28,0.1377765814833548,0.01832345503968924,0.11945312644366557,11.059470341631911,4.500502217234504,6.558968124397407,11.28561734902565
projector.output,episode_000005_000029,episode_000005,29,0.14167227016724449,0.018093079805298062,0.12357919036194642,11.209269241982238,4.458546868538456,6.750722373443781,11.445839559336962
projector.output,episode_000005_000030,episode_000005,30,0.14107146453052544,0.017952951397921635,0.1231185131326038,11.32670421998143,4.430617305216012,6.896086914765418,11.587388016883096
projector.output,episode_000005_000031,episode_000005,31,0.14510933124998726,0.017920619206006405,0.12718871204398086,11.525019865667847,4.399500054304835,7.125519811363012,11.659727298504112
projector.output,episode_000005_000032,episode_000005,32,0.14255341796345444,0.018013842010291214,0.12453957595316323,11.452664764736456,4.453364355076576,6.99930040965988,11.682862424002852
projector.output,episode_000005_000033,episode_000005,33,0.14237772166212292,0.0181133726457281,0.12426434901639483,11.355421175484231,4.443035485529831,6.912385689954401,11.713590579173394
projector.output,episode_000005_000034,episode_000005,34,0.1368644898729905,0.018506538580272736,0.11835795129271776,10.95727691519897,4.668539819782313,6.288737095416656,11.75551495718975
projector.output,episode_000005_000035,episode_000005,35,0.1406884483511719,0.018886142014263863,0.12180230633690803,11.183376521307904,4.638152000426618,6.545224520881287,11.734530790494048
projector.output,episode_000005_000036,episode_000005,36,0.14259394777852696,0.023587194897785713,0.11900675288074125,11.92571290125873,5.028827008686617,6.896885892572113,11.607644792195432
projector.output,episode_000005_000037,episode_000005,37,0.14702745815416585,0.028141842077264,0.11888561607690185,12.476207748753826,5.491149087869975,6.98505866088385,11.36945519591191
projector.output,episode_000005_000038,episode_000005,38,0.15948289332803067,0.03251506485897948,0.1269678284690512,14.448713758831351,6.545077073055411,7.903636685775941,11.092594116047607
projector.output,episode_000005_000039,episode_000005,39,0.1263837265157539,0.030609723922769283,0.09577400259298463,12.02189309574855,5.679326992484287,6.3425661032642635,10.811614846247322
projector.output,episode_000005_000040,episode_000005,40,0.12442330875696772,0.030428584768303124,0.0939947239886646,12.149038771964873,5.685959341579305,6.4630794303855685,10.547570599325097
projector.output,episode_000005_000041,episode_000005,41,0.10727690722614358,0.031392673032074825,0.07588423419406876,10.699119280241677,5.84858692807647,4.850532352165207,10.387798429038215
projector.output,episode_000005_000042,episode_000005,42,0.09965761777158932,0.030790475838107678,0.06886714193348165,10.244030260225726,5.844270833819492,4.399759426406233,10.258596677564539
