condition,pair_id,episode_id,total_energy,sensitive_energy,null_energy,sensitive_ratio
C1_sim_shift_left_24px,episode_000001_000005,episode_000001,236.6697800607362,46.96377796889996,231.96333407003166,0.19843588799908346
C1_sim_shift_left_24px,episode_000001_000006,episode_000001,278.71090947746194,63.46375441624855,271.3892461707871,0.2277045937499643
C1_sim_shift_left_24px,episode_000001_000007,episode_000001,328.19786190566253,91.99483401205565,315.04092920530604,0.28030296564972357
C1_sim_shift_left_24px,episode_000001_000008,episode_000001,340.8787196134562,90.59816000252586,328.61873788551077,0.26577828063089654
C1_sim_shift_left_24px,episode_000001_000009,episode_000001,280.15653078226836,68.028708629062,271.771552120928,0.2428239257500388
C1_sim_shift_left_24px,episode_000001_000010,episode_000001,241.4283066066163,54.03778351671147,235.30309216739875,0.22382538433971094
C1_sim_shift_left_24px,episode_000001_000011,episode_000001,250.98564315924955,58.30383998662992,244.11975609293813,0.23229950228522164
C1_sim_shift_left_24px,episode_000001_000012,episode_000001,267.7602745232775,70.78606426800623,258.2341916134008,0.26436357818214185
C1_sim_shift_left_24px,episode_000001_000013,episode_000001,262.7719149470981,69.7017197190697,253.35893422804176,0.26525559146266536
C1_sim_shift_left_24px,episode_000001_000014,episode_000001,265.4467977507091,68.29042602341248,256.5120273001769,0.2572659629051037
C1_sim_shift_left_24px,episode_000001_000015,episode_000001,262.44488285329567,52.75439594760829,257.08809821553984,0.2010113337858354
C1_sim_shift_left_24px,episode_000001_000016,episode_000001,269.09341203940664,68.07016325708103,260.34153966888226,0.2529610916194139
C1_sim_shift_left_24px,episode_000001_000017,episode_000001,276.18184241755245,73.62789186194793,266.1866706300657,0.2665920801217328
C1_sim_shift_left_24px,episode_000001_000018,episode_000001,279.8896141221049,70.88907816780524,270.76361404357783,0.2532751291617384
C1_sim_shift_left_24px,episode_000001_000019,episode_000001,285.58925572775627,73.63862892216557,275.9321933330676,0.25784803680556906
C1_sim_shift_left_24px,episode_000001_000020,episode_000001,283.595526085396,71.6594987815873,274.39267236940606,0.2526820495751025
